timestamp,direction,size,price,level,market_price,cost,commission,slippage,mr_z,trend_score,breakout_risk_down,breakout_risk_up,proceeds,matched_trades
2025-07-10 00:28:00+00:00,buy,0.5275345147722369,111164.91852586939,31,111162.0,58655.06002051061,11.728666270847953,0.0,,,0.1542667458304097,0.0,,
2025-07-10 00:56:00+00:00,buy,0.4919634323054197,110987.33878381528,32,110924.3,54612.632472956306,10.920342426106041,0.0,,,0.30000000000000004,0.0,,
2025-07-10 01:20:00+00:00,sell,0.5625175226527603,111164.91852586939,32,111152.0,,12.506442915013599,0.0,,,0.1632503238808119,0.0,62519.70813215298,1.0
2025-07-10 01:54:00+00:00,buy,0.5592143622885665,111330.3,30,111339.5,62269.954218438375,12.451500543578959,0.0,,,0.0,0.0,,
2025-07-10 01:55:00+00:00,sell,0.5620545736011148,111342.78239551079,31,111343.9,,12.516144016574106,0.0,,,0.0,0.0,62568.20393885395,1.0
2025-07-10 02:26:00+00:00,buy,0.5586493605804688,111470.4,29,111502.9,62285.32225718581,12.454573536729818,0.0,,,0.0,0.0,,
2025-07-10 02:27:00+00:00,sell,0.5615900726424561,111520.93084734361,30,111515.3,,12.525809531142805,0.0,,,0.0,0.0,62616.52184618288,0.0
2025-07-10 02:29:00+00:00,buy,0.5563167719444095,111342.78239551079,30,111320.0,61954.24565303571,12.38837145631588,0.0,,,0.012540424002874563,0.0,,
2025-07-10 02:45:00+00:00,buy,0.5231758113687439,111164.91852586939,31,111171.5,58170.42820480113,11.631759289102407,0.0,,,0.145733843655973,0.0,,
2025-07-10 05:08:00+00:00,buy,0.45824167099899327,110987.33878381528,32,110986.1,50869.19538874369,10.171804716805378,0.0,-1.4026032153333672,-0.17560452915829688,0.42292317041080785,0.0,,
2025-07-10 05:56:00+00:00,sell,0.5621782309815291,111164.91852586939,32,111166.9,,12.498899448815814,0.0,0.31460495737961275,-0.5397032888771713,0.3385920089627136,0.0,62481.99834463025,1.0
2025-07-10 07:08:00+00:00,sell,0.5625092043683442,111342.78239551079,31,111329.9,,12.526267987491291,0.0,2.29699126470618,0.7543497161973508,0.003673496518011588,0.0,62618.81366946896,1.0
