timestamp,direction,size,price,level,market_price,cost,commission,slippage,proceeds,matched_trades
2025-07-10 00:00:00+00:00,buy,0.05350427350427351,111239.3,0,111282.5,5952.968287210257,1.1903555863247866,0.0,,
2025-07-10 00:01:00+00:00,buy,0.05284672105050069,111282.5,1,111260.0,5882.091418349404,1.1761830470604688,0.0,,
2025-07-10 00:02:00+00:00,buy,0.052196933282622655,111259.9,2,111255.1,5808.587062446734,1.1614851154662535,0.0,,
2025-07-10 00:03:00+00:00,buy,0.05155819476281848,111255.1,3,111268.0,5737.259336579677,1.1472224228313694,0.0,,
2025-07-10 00:04:00+00:00,buy,0.050928544334413385,111268.1,4,111274.0,5667.855708328714,1.1333444727711885,0.0,,
2025-07-10 00:05:00+00:00,buy,0.050309851360507425,111276.0,5,111294.9,5599.398675795823,1.119655803998365,0.0,,
2025-07-10 00:06:00+00:00,buy,0.04969244813225383,111295.0,6,111266.0,5531.627119082166,1.1061042029758381,0.0,,
2025-07-10 00:07:00+00:00,buy,0.049086542358762565,111266.0,7,111262.0,5462.755554734494,1.0923326444180153,0.0,,
2025-07-10 00:08:00+00:00,buy,0.04849433744909269,111260.0,8,111278.6,5396.55908058297,1.0790959969172105,0.0,,
2025-07-10 00:09:00+00:00,buy,0.047902609179181974,111278.5,9,111259.3,5331.59660164471,1.0661060991091202,0.0,,
2025-07-10 00:10:00+00:00,buy,0.04732277583731054,111259.2,10,111258.3,5266.147200274788,1.0530188362877002,0.0,,
2025-07-10 00:11:00+00:00,buy,0.046751981391559554,111258.3,11,111258.6,5202.586280450802,1.0403091942513103,0.0,,
2025-07-10 00:12:00+00:00,buy,0.046189166615729846,111258.6,12,111258.5,5139.969801235407,1.0277884025665682,0.0,,
2025-07-10 00:13:00+00:00,buy,0.0456601990311465,111258.4,13,111331.7,5081.096704024487,1.016016137577382,0.0,,
2025-07-10 00:14:00+00:00,buy,0.045090524252208844,111331.9,14,111267.8,5021.017739741888,1.004002747398898,0.0,,
2025-07-10 00:15:00+00:00,buy,0.04454437038324033,111267.2,15,111254.7,4957.318633779739,0.9912654736612156,0.0,,
2025-07-10 00:16:00+00:00,buy,0.044018605374719466,111254.8,16,111268.9,4898.260593470788,0.979456227448668,0.0,,
2025-07-10 00:17:00+00:00,buy,0.04350488518181819,111268.9,17,111291.0,4841.708866950971,0.9681481437614421,0.0,,
2025-07-10 00:18:00+00:00,buy,0.042978556504986505,111291.9,18,111270.0,4784.121845739847,0.9566330425394616,0.0,,
2025-07-10 00:19:00+00:00,buy,0.042468725886782306,111270.0,19,111270.1,4726.440228448152,0.9450990258844535,0.0,,
2025-07-10 00:20:00+00:00,buy,0.0419443805036284,111273.9,20,111228.0,4668.24826468304,0.9334629603445392,0.0,,
2025-07-10 00:21:00+00:00,buy,0.04141767997687388,111228.8,21,111172.0,4607.760210380232,0.921367768522342,0.0,,
2025-07-10 00:22:00+00:00,buy,0.04096466622680877,111170.1,22,111233.9,4554.956850109134,0.9108092081801908,0.0,,
2025-07-10 00:23:00+00:00,buy,0.040468381135896334,111233.9,23,111205.7,4502.3561516042655,0.9002911720864358,0.0,,
2025-07-10 00:24:00+00:00,buy,0.04000406924034235,111205.7,24,111222.0,4449.570258825283,0.889736104544148,0.0,,
2025-07-10 00:25:00+00:00,buy,0.03952946629059847,111222.0,25,111210.0,4397.425609032897,0.8793092599545886,0.0,,
2025-07-10 00:26:00+00:00,buy,0.039070050406314005,111210.0,26,111212.0,4345.849301747317,0.868996061137236,0.0,,
2025-07-10 00:27:00+00:00,buy,0.03860340388138853,111212.0,27,111193.6,4294.020384807473,0.8586323504913964,0.0,,
2025-07-10 00:28:00+00:00,buy,0.03813307408944314,111193.5,28,111162.0,4240.9980037592495,0.8480299947528993,0.0,,
2025-07-10 00:29:00+00:00,buy,0.03768041424872235,111161.9,29,111146.7,4189.464165963183,0.8377252881350098,0.0,,
2025-07-10 00:30:00+00:00,buy,0.03726501134228453,111146.6,30,111172.0,4142.707685518292,0.8283758619312723,0.0,,
2025-07-10 00:33:00+00:00,buy,0.03680624569747418,111164.91852586939,31,111132.4,4092.381616863688,0.8183126608405695,0.0,,
2025-07-10 00:56:00+00:00,buy,0.03621647664000845,110987.33878381528,32,110924.3,4020.3742764732306,0.8039140724801501,0.0,,
2025-07-10 01:20:00+00:00,sell,0.05613111072028196,111164.91852586939,32,111152.0,,1.2479620699973395,0.0,6238.562387916701,1.0
2025-07-10 01:54:00+00:00,sell,0.05618923905841354,111342.78239551079,31,111339.5,,1.2512532434900547,0.0,6255.014964206784,1.0
2025-07-10 02:26:00+00:00,sell,0.056222584208232805,111520.93084734361,30,111502.9,,1.253998985109057,0.0,6268.740926560175,0.0
2025-07-10 02:29:00+00:00,buy,0.03819878823398217,111342.78239551079,30,111320.0,4254.009997981696,0.8506318732216949,0.0,,
2025-07-10 02:45:00+00:00,buy,0.037645891812821734,111164.91852586939,31,111171.5,4185.739476705263,0.8369804992412044,0.0,,
2025-07-10 04:09:00+00:00,buy,0.03705843517865158,110987.33878381528,32,110971.8,4113.839703391055,0.8226034199942122,0.0,,
