entry_timestamp,exit_timestamp,entry_price,exit_price,entry_level,exit_level,size,pnl,return_pct,holding_period
2025-07-10 00:18:00+00:00,2025-07-10 21:17:00+00:00,115017.19341952029,115120.70889359785,18,18,0.011264854952933032,0.647592783122036,0.000499720055988833,20.983333333333334
2025-07-10 00:12:00+00:00,2025-07-10 21:18:00+00:00,115639.68540096871,115743.76111782956,12,12,0.007871192548343148,0.45494727500886256,0.0004997200559886275,21.1
2025-07-10 00:00:00+00:00,2025-07-10 21:19:00+00:00,116894.7946847837,117000.0,0,0,0.001115830546265329,0.06519391304348687,0.0004997200559888682,21.316666666666666
2025-07-10 00:02:00+00:00,2025-07-10 21:20:00+00:00,116684.66776822002,116789.68396921142,2,2,0.002235330466855723,0.13036744725593508,0.0004997200559889283,21.3
2025-07-10 00:10:00+00:00,2025-07-10 21:21:00+00:00,115847.9305028356,115952.19364028814,10,10,0.006743046085394871,0.3904433569108505,0.0004997200559886734,21.183333333333334
2025-07-10 00:13:00+00:00,2025-07-10 21:22:00+00:00,115535.7032680275,115639.68540096871,13,13,0.008443587282803148,0.4875923009686858,0.0004997200559887371,21.15
2025-07-10 00:07:00+00:00,2025-07-10 21:23:00+00:00,116161.00151011748,116265.54641147658,7,7,0.005047754204159018,0.2930705484728833,0.0004997200559887107,21.266666666666666
2025-07-10 00:03:00+00:00,2025-07-10 21:24:00+00:00,116579.7459968229,116684.66776822002,3,3,0.00279633870239775,0.16293954846128145,0.0004997200559887726,21.35
2025-07-10 00:11:00+00:00,2025-07-10 21:25:00+00:00,115743.76111782956,115847.9305028356,11,11,0.007309263611152306,0.422848550379058,0.000499720055988653,21.233333333333334
2025-07-10 00:08:00+00:00,2025-07-10 21:26:00+00:00,116056.55061456439,116161.00151011748,8,8,0.005612290293935787,0.3255542845313357,0.0004997200559886539,21.3
2025-07-10 00:14:00+00:00,2025-07-10 21:27:00+00:00,115431.81463485614,115535.7032680275,14,14,0.0090109866354643,0.5198900416737615,0.0004997200559885502,21.216666666666665
2025-07-10 00:15:00+00:00,2025-07-10 21:28:00+00:00,115328.0194173805,115431.81463485614,15,15,0.009579067458412105,0.5521685866442567,0.000499720055988978,21.216666666666665
2025-07-10 00:16:00+00:00,2025-07-10 21:29:00+00:00,115224.31753160208,115328.0194173805,16,16,0.010147796077668463,0.5844259696314111,0.0004997200559885905,21.216666666666665
2025-07-10 00:09:00+00:00,2025-07-10 21:30:00+00:00,115952.19364028814,116056.55061456439,9,9,0.006177372267713843,0.3580110023112866,0.0004997200559888067,21.35
2025-07-10 00:06:00+00:00,2025-07-10 21:31:00+00:00,116265.54641147658,116370.1854032469,6,6,0.004483872220763158,0.26056608931935443,0.0004997200559886128,21.416666666666668
2025-07-10 00:17:00+00:00,2025-07-10 21:32:00+00:00,115120.70889359785,115224.31753160208,17,17,0.010717084576145527,0.6166571103317438,0.0004997200559885976,21.25
2025-07-10 00:19:00+00:00,2025-07-10 21:33:00+00:00,114913.77102559726,115017.19341952029,19,19,0.011856272731406353,0.6809792641151944,0.000499720055988832,21.233333333333334
2025-07-10 00:04:00+00:00,2025-07-10 21:40:00+00:00,116474.9185701098,116579.7459968229,4,4,0.0033581268650116334,0.19549837181551766,0.0004997200559885994,21.6
2025-07-10 00:05:00+00:00,2025-07-10 21:41:00+00:00,116370.1854032469,116474.9185701098,5,5,0.003920661639690327,0.2280419362949715,0.0004997200559884414,21.6
2025-07-10 00:26:00+00:00,2025-07-10 21:49:00+00:00,116265.54641147658,116370.1854032469,6,6,0.004458251471942486,0.2590772203246843,0.0004997200559886467,21.383333333333333
2025-07-10 00:27:00+00:00,2025-07-10 21:50:00+00:00,116161.00151011748,116265.54641147658,7,7,0.005018764810095382,0.2913874360878026,0.0004997200559888001,21.383333333333333
2025-07-10 00:23:00+00:00,2025-07-10 21:56:00+00:00,116579.7459968229,116684.66776822002,3,3,0.002780351657893229,0.16200800114529557,0.0004997200559887626,21.55
2025-07-10 00:28:00+00:00,2025-07-10 21:57:00+00:00,116056.55061456439,116161.00151011748,8,8,0.005579743356525062,0.3236663217981004,0.0004997200559884847,21.483333333333334
2025-07-10 00:25:00+00:00,2025-07-10 21:59:00+00:00,116370.1854032469,116474.9185701098,5,5,0.0038982436908294167,0.22673801544294747,0.0004997200559885992,21.566666666666666
2025-07-10 00:29:00+00:00,2025-07-10 22:01:00+00:00,115952.19364028814,116056.55061456439,9,9,0.006141392996761213,0.3559258155524958,0.0004997200559886754,21.533333333333335
2025-07-10 00:46:00+00:00,2025-07-10 22:02:00+00:00,116265.54641147658,116370.1854032469,6,6,0.0044306644717970285,0.25747408883694334,0.0004997200559885785,21.266666666666666
2025-07-10 00:47:00+00:00,2025-07-10 22:11:00+00:00,116161.00151011748,116265.54641147658,7,7,0.004988142552669286,0.28960952032241494,0.0004997200559887895,21.4
2025-07-10 00:48:00+00:00,2025-07-10 22:21:00+00:00,116056.55061456439,116161.00151011748,8,8,0.005545764184066065,0.3216952788550316,0.0004997200559886332,21.55
2025-07-10 00:30:00+00:00,2025-07-10 22:44:00+00:00,115847.9305028356,115952.19364028814,10,10,0.0067040108968733645,0.388183097993533,0.0004997200559885947,22.233333333333334
