timestamp,price,size,direction,order_type
2025-10-21 23:30:00+00:00,108558.252,0.004843304654856278,LONG,UNKNOWN
2025-10-22 15:00:00+00:00,108457.10144999999,0.00472904103827137,LONG,UNKNOWN
2025-10-23 04:45:00+00:00,108694.21994999998,0.004603107028262549,LONG,UNKNOWN
2025-10-23 07:00:00+00:00,109852.29869999998,0.004442984730024462,LONG,UNKNOWN
2025-10-23 17:00:00+00:00,109996.07055,0.004328458375881901,LONG,UNKNOWN
2025-10-23 20:00:00+00:00,109964.95499999999,0.004223597870699414,LONG,UNKNOWN
2025-10-24 07:00:00+00:00,111197.67105,0.004074437106748788,LONG,UNKNOWN
2025-10-24 10:15:00+00:00,111141.44294999998,0.003976616640389371,LONG,UNKNOWN
2025-10-24 13:00:00+00:00,111265.00469999999,0.003874874245110618,LONG,UNKNOWN
2025-10-24 14:15:00+00:00,110057.90144999999,0.003821390523050446,LONG,UNKNOWN
2025-10-24 16:00:00+00:00,110087.41619999999,0.00372675993329129,LONG,UNKNOWN
2025-10-24 16:30:00+00:00,110055.0,0.0036365181961883655,LONG,UNKNOWN
2025-10-25 04:45:00+00:00,111276.71055,0.0035084695433342653,LONG,UNKNOWN
2025-10-25 16:00:00+00:00,111312.52844999998,0.003421404235519825,LONG,UNKNOWN
2025-10-26 03:45:00+00:00,111321.63299999999,0.0033373005090183714,LONG,UNKNOWN
2025-10-26 09:30:00+00:00,112383.26355,0.003224777019032865,LONG,UNKNOWN
2025-10-26 10:00:00+00:00,112455.9999,0.003143729316549716,LONG,UNKNOWN
2025-10-26 13:45:00+00:00,113771.55734999999,0.0030312413752678195,LONG,UNKNOWN
2025-10-26 14:15:00+00:00,113755.34925,0.0029573916457193545,LONG,UNKNOWN
2025-10-26 14:45:00+00:00,113623.78349999999,0.0028882705365115098,LONG,UNKNOWN
2025-10-28 05:30:00+00:00,113768.75594999999,0.0028139122754760647,LONG,UNKNOWN
2025-10-28 19:15:00+00:00,113774.75894999999,0.002744821366995419,LONG,UNKNOWN
2025-10-28 19:45:00+00:00,113746.84499999999,0.0026782252308060945,LONG,UNKNOWN
2025-10-29 00:45:00+00:00,112486.215,0.0026418831174222705,LONG,UNKNOWN
2025-10-29 01:45:00+00:00,112536.34005,0.002576004178417838,LONG,UNKNOWN
2025-10-29 03:00:00+00:00,112504.32405,0.002513602397308007,LONG,UNKNOWN
2025-10-29 14:15:00+00:00,112386.06494999999,0.002454594620085121,LONG,UNKNOWN
2025-10-29 14:45:00+00:00,112546.34505,0.002391042491537785,LONG,UNKNOWN
