timestamp,direction,size,price,level,market_price,cost,commission,slippage,leg,mr_z,trend_score,breakout_risk_down,breakout_risk_up,range_pos,funding_rate,vol_score,proceeds,matched_trades
2025-01-13 22:23:00+00:00,sell,0.038026124921383804,94637.30044751114,28,94553.1,,0.719737961807918,0.0,,1.6855578084219571,0.9999999920075684,0.0,0.0,0.25295000000000034,0.0,0.6800483271444537,3597.970071077782,1.0
2025-01-13 22:30:00+00:00,buy,0.03801264418972179,94485.09695219557,28,94462.9,3592.3466973495124,0.7183256743350355,0.0,,1.4806524105445291,0.9999999884970812,0.0,0.0,0.24793888888888857,0.0,0.5533022066604568,,
2025-01-13 22:32:00+00:00,buy,0.03793137185137696,94333.13824306766,29,94449.8,3578.900981674069,0.7156370689210296,0.0,,1.4401829963864055,0.9999999859299903,0.0,0.0,0.24721111111111127,0.0,0.5784827802582804,,
2025-01-13 23:02:00+00:00,buy,0.03778251244504276,94181.4239264421,30,94278.4,3559.122503756965,0.7116821643185294,0.0,,0.9736972435399525,0.9999913889088269,0.0,0.0,0.23768888888888856,0.0,0.22271496613876415,,
2025-01-13 23:04:00+00:00,sell,0.03778251244504276,94333.13824306766,30,94397.4,,0.7128285939297285,0.0,,1.0751674837585365,0.9999870426701023,0.0,0.0,0.24429999999999968,0.0,0.18210302734358322,3563.4301410547127,1.0
2025-01-13 23:10:00+00:00,sell,0.03793137185137696,94485.09695219557,29,94466.1,,0.7167898693814269,0.0,,1.0954688436951936,0.9999474147801222,0.0,0.0,0.24811666666666699,0.0,0.26340851867954607,3583.2325570377525,1.0
2025-01-13 23:18:00+00:00,buy,0.03788210918758808,94333.13824306766,29,94326.0,3574.2529505803163,0.7147076485863461,0.0,,0.8902666571135404,0.9996918940839145,0.0,0.0,0.24033333333333334,0.0,0.07644498353258439,,
2025-01-13 23:53:00+00:00,sell,0.03788210918758808,94485.09695219557,29,94460.6,,0.7158589518685837,0.0,,0.8109573116924697,0.9749769702262495,0.0,0.0,0.24781111111111143,0.0,0.0,3578.57890039105,1.0
2025-01-14 00:18:00+00:00,sell,0.03801264418972179,94637.30044751114,28,94738.6,,0.719482805797408,0.0,,1.1071726403376783,0.9571793917498229,0.0,0.0,0.26325555555555585,0.0,0.08260502177656426,3596.6945461812425,1.0
2025-01-14 00:20:00+00:00,sell,0.03809433182695301,94789.74912333382,27,94779.8,,0.7221904313795814,0.0,,1.1710136028020512,0.9623310145391125,0.0,0.0,0.2655444444444446,0.0,0.21917492106932912,3610.229966466527,1.0
2025-01-14 00:26:00+00:00,buy,0.03815919614665317,94637.30044751114,27,94614.0,3612.0055672284384,0.7222566621132651,0.0,,0.9007003566944979,0.9762885529418655,0.0,0.0,0.25633333333333336,0.0,0.2625602848219311,,
2025-01-14 00:32:00+00:00,buy,0.03802944368366251,94485.09695219557,28,94483.5,3593.9343166236117,0.7186431346977828,0.0,,0.6642117978763566,0.9801755636967361,0.0,0.0,0.24908333333333332,0.0,0.1127327094508396,,
2025-01-14 01:01:00+00:00,sell,0.03802944368366251,94637.30044751114,28,94597.3,,0.7198007775484948,0.0,,1.00545352919708,0.9294663616399206,0.0,0.0,0.2554055555555557,0.0,0.0,3598.2840869649253,1.0
2025-01-14 01:07:00+00:00,sell,0.03815919614665317,94789.74912333382,27,94778.1,,0.7234201258978681,0.0,,1.6819598029273641,0.9393023229571409,0.0,0.0,0.2654500000000003,0.0,0.0219253533526604,3616.3772093634425,1.0
2025-01-14 01:10:00+00:00,sell,0.03820928807678603,94942.44337461829,26,94974.7,,0.7255366339229471,0.0,,2.3984447862679343,0.9559337000220912,0.0,0.0,0.2763722222222221,0.0,0.10947338151418068,3626.957632980813,1.0
2025-01-14 01:17:00+00:00,buy,0.0383136193143699,94789.74912333382,26,94800.0,3632.4647104886035,0.7263476725632081,0.0,,1.6084973977542956,0.9770980342580687,0.0,0.0,0.26666666666666666,0.0,0.24327888476881754,,
2025-01-14 01:28:00+00:00,sell,0.0383136193143699,94942.44337461829,26,95041.1,,0.7275177264462492,0.0,,2.7907854136672876,0.9636329603416358,0.0,0.0,0.2800611111111114,0.0,0.26157864557533717,3636.8611145047994,1.0
2025-01-14 01:33:00+00:00,buy,0.03828395247632308,94789.74912333382,26,94717.0,3629.6520359304354,0.7257852501360599,0.0,,1.2145192483913965,0.9714948887257994,0.0,0.0,0.26205555555555554,0.0,0.3083341249344296,,
2025-01-14 01:48:00+00:00,buy,0.03817053623526759,94637.30044751114,27,94625.9,3613.078977240817,0.7224713011879259,0.0,,0.6461337787930902,0.976620504269474,0.0,0.0,0.25699444444444414,0.0,0.06151648933016831,,
2025-01-14 01:50:00+00:00,sell,0.03817053623526759,94789.74912333382,27,94849.7,,0.7236351107288276,0.0,,1.7845386884286045,0.9781134901680754,0.0,0.0,0.2694277777777776,0.0,0.1680142768177728,3617.451918533409,1.0
2025-01-14 02:01:00+00:00,sell,0.03828395247632308,94942.44337461829,26,94915.1,,0.7269543980279765,0.0,,1.9726922871872985,0.9847093962917912,0.0,0.0,0.2730611111111114,0.0,0.0,3634.045035741854,1.0
2025-01-14 02:06:00+00:00,buy,0.03831095605445282,94789.74912333382,26,94779.2,3632.212210259265,0.7262971826153299,0.0,,1.1933045502926736,0.9835457076547264,0.0,0.0,0.265511111111111,0.0,0.10938473892940473,,
2025-01-14 02:11:00+00:00,sell,0.03831095605445282,94942.44337461829,26,94996.0,,0.7274671551654753,0.0,,2.191412465363668,0.9760241876896741,0.0,0.0,0.27755555555555556,0.0,0.0864703396719008,3636.608308672211,1.0
2025-01-14 02:19:00+00:00,sell,0.03835158968600459,95095.38359695545,25,95157.4,,0.7294118265487294,0.0,,2.7384690866705266,0.9686910908914567,0.0,0.0,0.2865222222222219,0.0,0.1891017201651381,3646.3297209170983,1.0
2025-01-14 02:21:00+00:00,sell,0.038477532465034964,95248.57018657343,24,95216.0,,0.7329859903204081,0.0,,2.898249827897044,0.9719301520017778,0.0,0.0,0.2897777777777778,0.0,0.32171468799128516,3664.1969656117203,1.0
2025-01-14 02:32:00+00:00,buy,0.03857136640209837,95095.38359695545,24,95049.9,3668.692475643037,0.7335917767732528,0.0,,1.7345803514950562,0.9835875130557552,0.0,0.0,0.2805499999999997,0.0,0.1715354884171761,,
2025-01-14 02:47:00+00:00,buy,0.03848310615744484,94942.44337461829,25,95022.1,3654.410863258078,0.7307360254465263,0.0,,1.3838088567472315,0.9901747630077103,0.0,0.0,0.2790055555555559,0.0,0.0,,
2025-01-14 03:21:00+00:00,sell,0.03848310615744484,95095.38359695545,25,95121.9,,0.7319131484089151,0.0,,1.5342751696564982,0.9270859888493065,0.0,0.0,0.2845499999999997,0.0,0.0,3658.8338288961663,1.0
2025-01-14 03:26:00+00:00,buy,0.03845000078490103,94942.44337461829,25,94926.0,3651.26712967895,0.7301074044548991,0.0,,0.7306954276513976,0.8600407190440839,0.0,0.0,0.27366666666666667,0.0,0.004725801050138727,,
2025-01-14 03:30:00+00:00,sell,0.03845000078490103,95095.38359695545,25,95090.9,,0.7312835147886804,0.0,,1.3605459201765744,0.7924938967278382,0.0,0.0,0.28282777777777746,0.0,0.012135988885301692,3655.686290428613,1.0
2025-01-14 03:33:00+00:00,buy,0.038457693993548196,94942.44337461829,25,94942.4,3651.9976877877075,0.7302534868601696,0.0,,0.7392795458616137,0.7562027304649409,0.0,0.0,0.2745777777777775,0.0,0.03251060020527179,,
2025-01-14 04:10:00+00:00,sell,0.038457693993548196,95095.38359695545,25,95111.4,,0.7314298325141592,0.0,,1.3392528668057329,0.4431894446658109,0.0,0.0,0.28396666666666637,0.0,0.0,3656.4177327382813,1.0
2025-01-14 04:26:00+00:00,buy,0.03845940353910906,94942.44337461829,25,94942.3,3652.160028682003,0.7302859485466913,0.0,,0.36818903714442436,0.5098355822156045,0.0,0.0,0.2745722222222224,0.0,0.0,,
2025-01-14 04:55:00+00:00,sell,0.03845940353910906,95095.38359695545,25,95122.9,,0.7314623464923364,0.0,,1.3797660723096472,0.4459256488441023,0.0,0.0,0.2846055555555552,0.0,0.0,3656.5802701151897,1.0
