entry_timestamp,exit_timestamp,entry_price,exit_price,entry_level,exit_level,size,pnl,return_pct,holding_period
2024-07-03 01:06:00+00:00,2024-07-03 01:14:00+00:00,61901.771089586284,62000.813923329624,10,10,0.05827337026119201,4.327515479888007,0.0011994401119776268,0.13333333333333333
2024-07-03 01:05:00+00:00,2024-07-03 01:21:00+00:00,62000.813923329624,62100.015225606956,9,9,0.058419894736699035,4.345338161661402,0.0011994401119776218,0.26666666666666666
2024-07-03 00:58:00+00:00,2024-07-03 01:22:00+00:00,62100.015225606956,62199.37524996793,8,8,0.05859775609398587,4.3655413998531,0.0011994401119776565,0.4
2024-07-03 02:05:00+00:00,2024-07-03 02:33:00+00:00,61507.179383122246,61605.590870135245,14,14,0.05763672513617792,4.252952447242478,0.0011994401119776023,0.4666666666666667
2024-07-03 07:26:00+00:00,2024-07-03 07:38:00+00:00,60920.00302936483,61017.47503421182,20,20,0.048324045737541274,3.5317391669427707,0.0011994401119776814,0.2
2024-07-03 12:08:00+00:00,2024-07-03 12:15:00+00:00,60242.04486442049,60338.43213620356,27,27,0.0386070022926626,2.7901734723095615,0.001199440111977461,0.11666666666666667
2024-07-03 12:37:00+00:00,2024-07-03 12:46:00+00:00,60049.73199472346,60145.81156591502,29,29,0.03878080940729153,2.7937874450281015,0.0011994401119776886,0.15
2024-07-03 12:32:00+00:00,2024-07-03 13:13:00+00:00,60145.81156591502,60242.04486442049,28,28,0.03875984224024827,2.7967446037546324,0.0011994401119777844,0.6833333333333333
2024-07-03 12:18:00+00:00,2024-07-03 13:23:00+00:00,60242.04486442049,60338.43213620356,27,27,0.03926406436652478,2.83766012134447,0.0011994401119775774,1.0833333333333333
2024-07-03 12:06:00+00:00,2024-07-03 13:31:00+00:00,60338.43213620356,60434.97362762149,26,26,0.03889665109362198,4.396374618567734,0.0018741060536464815,1.4166666666666667
2024-07-03 00:00:00+00:00,2024-07-03 13:38:00+00:00,62129.9,60531.66958542569,0,25,0.038963583517852854,-63.22865110123348,-0.026113646422145094,13.633333333333333
2024-07-03 13:42:00+00:00,2024-07-03 13:44:00+00:00,60434.97362762149,60531.66958542569,25,25,0.04632193649032902,3.3584621834052086,0.0011994401119777452,0.03333333333333333
2024-07-03 00:00:00+00:00,2024-07-03 13:53:00+00:00,62129.9,60628.52025676237,0,24,0.020655464101194766,-31.5188218172525,-0.024555428256420472,13.883333333333333
2024-07-03 00:01:00+00:00,2024-07-03 13:53:00+00:00,62150.0,60628.52025676237,1,24,0.018292957351065488,-28.281560500493015,-0.024870897860476072,13.866666666666667
2024-07-03 00:01:00+00:00,2024-07-03 14:00:00+00:00,62150.0,60725.525889173194,1,23,0.03891783763640664,-56.39386211563078,-0.023310691297052523,13.983333333333333
2024-07-03 14:05:00+00:00,2024-07-03 14:07:00+00:00,60434.97362762149,60531.66958542569,25,25,0.056103646859647506,4.0676619028781715,0.0011994401119777899,0.03333333333333333
2024-07-03 14:11:00+00:00,2024-07-03 14:16:00+00:00,60434.97362762149,60531.66958542569,25,25,0.05608355278606334,4.066205029712364,0.0011994401119776751,0.08333333333333333
2024-07-03 15:05:00+00:00,2024-07-03 15:10:00+00:00,60049.73199472346,60145.81156591502,29,29,0.05527177083920061,3.9818039333135857,0.0011994401119777582,0.08333333333333333
2024-07-03 15:01:00+00:00,2024-07-03 15:14:00+00:00,60145.81156591502,60242.04486442049,28,28,0.05550333685595561,4.004883633944701,0.0011994401119776246,0.21666666666666667
2024-07-03 15:00:00+00:00,2024-07-03 15:22:00+00:00,60242.04486442049,60338.43213620356,27,27,0.055711466724251306,4.026333238180996,0.0011994401119775726,0.36666666666666664
2024-07-03 14:36:00+00:00,2024-07-03 15:24:00+00:00,60338.43213620356,60434.97362762149,26,26,0.05589389812851214,4.045980998808773,0.0011994401119775878,0.8
2024-07-03 15:38:00+00:00,2024-07-03 15:39:00+00:00,60242.04486442049,60338.43213620356,27,27,0.03885234606811439,2.8079047555806937,0.001199440111977888,0.016666666666666666
2024-07-03 16:06:00+00:00,2024-07-03 16:07:00+00:00,60145.81156591502,60242.04486442049,28,28,0.0407777437473415,2.942347754455568,0.0011994401119775743,0.016666666666666666
2024-07-03 15:42:00+00:00,2024-07-03 16:12:00+00:00,60242.04486442049,60338.43213620356,27,27,0.03942239056529663,2.84910254198212,0.0011994401119776478,0.5
2024-07-03 15:37:00+00:00,2024-07-03 16:22:00+00:00,60338.43213620356,60434.97362762149,26,26,0.038963992909388775,2.820479161905041,0.0011994401119776255,0.75
2024-07-03 14:27:00+00:00,2024-07-03 16:23:00+00:00,60434.97362762149,60531.66958542569,25,25,0.05607260812648281,4.065411513117397,0.0011994401119776454,1.9333333333333333
2024-07-03 14:03:00+00:00,2024-07-03 16:28:00+00:00,60531.66958542569,60628.52025676237,24,24,0.056241691548990475,4.084194778606161,0.0011994401119776582,2.4166666666666665
2024-07-03 16:34:00+00:00,2024-07-03 16:49:00+00:00,60434.97362762149,60531.66958542569,25,25,0.056123702439675474,4.069115985158987,0.001199440111977621,0.25
2024-07-03 17:46:00+00:00,2024-07-03 17:53:00+00:00,60242.04486442049,60338.43213620356,27,27,0.055720347019815424,4.026975027587923,0.001199440111977537,0.11666666666666667
2024-07-03 17:39:00+00:00,2024-07-03 18:01:00+00:00,60338.43213620356,60434.97362762149,26,26,0.055906573866369644,4.0468985550405705,0.001199440111977747,0.36666666666666664
2024-07-03 18:02:00+00:00,2024-07-03 18:46:00+00:00,60338.43213620356,60434.97362762149,26,26,0.049460519224032384,3.5802892206861543,0.0011994401119775338,0.7333333333333333
