timestamp,direction,size,price,level,market_price,cost,commission,slippage,proceeds,matched_trades
2025-07-10 00:00:00+00:00,buy,0.0005186221186221187,116859.76827806632,0,111282.5,60.618181818181824,0.012121212121212123,0.0,,
2025-07-10 00:01:00+00:00,buy,0.0007788439837747979,116719.7046325073,1,111260.0,90.92462102894793,0.018181287948199946,0.0,,
2025-07-10 00:02:00+00:00,buy,0.0010396603280470383,116579.80886187304,2,111255.1,121.22764300546095,0.024240680464999192,0.0,,
2025-07-10 00:03:00+00:00,buy,0.001301062942871066,116440.08076495508,3,111268.0,151.5261733230267,0.030299174829639414,0.0,,
2025-07-10 00:04:00+00:00,buy,0.001563043728814414,116300.52014078613,4,111274.0,181.819155223643,0.03635655973278205,0.0,,
2025-07-10 00:05:00+00:00,buy,0.0018255971290907613,116161.12678863975,5,111294.9,212.1058322612041,0.04241268391545774,0.0,,
2025-07-10 00:06:00+00:00,buy,0.0020887096419520052,116021.90050803011,6,111266.0,242.3845294811725,0.048467212453743753,0.0,,
2025-07-10 00:07:00+00:00,buy,0.002352382319470509,115882.84109871165,7,111262.0,272.6552666799259,0.05452014930612395,0.0,,
2025-07-10 00:08:00+00:00,buy,0.002616613611055285,115743.94836067883,8,111278.6,302.9177621159679,0.060571438135566466,0.0,,
2025-07-10 00:09:00+00:00,buy,0.002881382421404474,115605.22209416582,9,111259.3,333.1694753356424,0.0666205709529379,0.0,,
2025-07-10 00:10:00+00:00,buy,0.0031467012764464382,115466.66209964623,10,111258.3,363.4117608345695,0.07266781860319327,0.0,,
2025-07-10 00:11:00+00:00,buy,0.0034125624812331302,115328.26817783283,11,111258.6,393.6436339934669,0.07871298420185302,0.0,,
2025-07-10 00:12:00+00:00,buy,0.0036789628906811786,115190.0401296772,12,111258.5,423.86463898976086,0.08475597660263165,0.0,,
2025-07-10 00:13:00+00:00,buy,0.003945979933648983,115051.97775636955,13,111331.7,454.0835941123741,0.09079855911065268,0.0,,
2025-07-10 00:14:00+00:00,buy,0.004213388914128352,114914.08085933834,14,111267.8,484.2745499128592,0.09683554287399705,0.0,,
2025-07-10 00:15:00+00:00,buy,0.004481383105643961,114776.34924025003,15,111254.7,514.45966377123,0.10287135848254951,0.0,,
2025-07-10 00:16:00+00:00,buy,0.004749958990073561,114638.78270100881,16,111268.9,544.6384224050465,0.10890590330034926,0.0,,
2025-07-10 00:17:00+00:00,buy,0.005019101411720572,114501.3810437563,17,111291.0,574.8089820493205,0.11493880864813448,0.0,,
2025-07-10 00:18:00+00:00,buy,0.005288689353048671,114364.14407087123,18,111270.0,604.9573984043647,0.1209672862236282,0.0,,
2025-07-10 00:19:00+00:00,buy,0.005558869492804352,114227.07158496926,19,111270.1,635.1003781627618,0.12699467669721293,0.0,,
2025-07-10 00:20:00+00:00,buy,0.005829449205418695,114090.16338890257,20,111228.0,665.2158288759898,0.13301656246270543,0.0,,
2025-07-10 00:21:00+00:00,buy,0.006100481799429608,113953.41928575965,21,111172.0,695.3097944876147,0.13903415206710953,0.0,,
2025-07-10 00:22:00+00:00,buy,0.006372552219937215,113816.839078865,22,111233.9,725.4488112883656,0.1450607501076516,0.0,,
2025-07-10 00:23:00+00:00,buy,0.006644786331157327,113680.42257177885,23,111205.7,755.53319444875,0.15107642360502901,0.0,,
2025-07-10 00:24:00+00:00,buy,0.0069178155530380215,113544.16956829689,24,111222.0,785.6347177207898,0.15709552443927013,0.0,,
2025-07-10 00:25:00+00:00,buy,0.007191255819290038,113408.07987244993,25,111210.0,815.7096236401326,0.16310930286745304,0.0,,
2025-07-10 00:26:00+00:00,buy,0.007465366389346853,113272.15328850372,26,111212.0,845.787249634142,0.16912362520178803,0.0,,
2025-07-10 00:27:00+00:00,buy,0.0077399043348367075,113136.38962095855,27,111193.6,875.8399654215227,0.17513296649100635,0.0,,
2025-07-10 00:28:00+00:00,buy,0.00801489027759965,113000.78867454908,28,111162.0,905.8700602932379,0.18113778450174722,0.0,,
2025-07-10 00:29:00+00:00,buy,0.008290593736621084,112865.35025424398,29,111146.7,935.9079100525599,0.187144153179876,0.0,,
2025-07-10 00:30:00+00:00,buy,0.0005165365524088489,116859.76827806632,0,111172.0,60.37441429001367,0.012072468364329868,0.0,,
2025-07-10 00:31:00+00:00,buy,0.0007757176626532018,116719.7046325073,1,111177.9,90.55964477039328,0.018108307292620134,0.0,,
2025-07-10 00:32:00+00:00,buy,0.0010354785003703203,116579.80886187304,2,111172.1,120.74002883088163,0.024143177130750176,0.0,,
2025-07-10 00:33:00+00:00,buy,0.0012957592756543818,116440.08076495508,3,111132.4,150.90849037207772,0.03017566294182718,0.0,,
2025-07-10 00:34:00+00:00,buy,0.0015566469301514462,116300.52014078613,4,111121.9,181.0750554217016,0.03620776953043424,0.0,,
2025-07-10 00:35:00+00:00,buy,0.0018180491324205237,116161.12678863975,5,111093.6,211.22887310623278,0.04223732715581539,0.0,,
2025-07-10 00:36:00+00:00,buy,0.002080012406969232,116021.90050803011,6,111073.5,241.37525793535985,0.0482653985073705,0.0,,
2025-07-10 00:37:00+00:00,buy,0.002342526173525594,115882.84109871165,7,111057.6,271.51288005390666,0.054291717667247885,0.0,,
2025-07-10 00:38:00+00:00,buy,0.002605580289100996,115743.94836067883,8,111043.5,301.6404664613945,0.06031603008626166,0.0,,
2025-07-10 00:39:00+00:00,buy,0.0028692123501812034,115605.22209416582,9,111041.0,331.76227016421706,0.06633918619560429,0.0,,
2025-07-10 00:40:00+00:00,buy,0.0031333913867459865,115466.66209964623,10,111041.0,361.87460492823664,0.07236044889586815,0.0,,
2025-07-10 00:41:00+00:00,buy,0.0033981401939990885,115328.26817783283,11,111047.9,391.9800039241196,0.07838032471987995,0.0,,
2025-07-10 00:42:00+00:00,buy,0.0036631711462737325,115190.0401296772,12,111009.7,422.04522350741513,0.08439216626822939,0.0,,
2025-07-10 00:43:00+00:00,buy,0.003928935811103309,115051.97775636955,13,111011.0,452.1222419123707,0.09040636710905234,0.0,,
2025-07-10 00:44:00+00:00,buy,0.004195308412306846,114914.08085933834,14,111023.9,482.1964301237156,0.09642000202433826,0.0,,
2025-07-10 00:45:00+00:00,buy,0.004462695184271156,114776.34924025003,15,111100.0,512.3143033948927,0.10244237220453763,0.0,,
2025-07-10 00:46:00+00:00,buy,0.004729571594474818,114638.78270100881,16,111036.0,542.3007687539199,0.10843846605757247,0.0,,
2025-07-10 00:47:00+00:00,buy,0.004997664927068454,114501.3810437563,17,111059.9,572.3539840505101,0.1144479072286563,0.0,,
2025-07-10 00:48:00+00:00,buy,0.00526599388017197,114364.14407087123,18,111049.3,602.3613309648712,0.1204481765576627,0.0,,
2025-07-10 00:49:00+00:00,buy,0.005535184378117813,114227.07158496926,19,111072.0,632.3943557757061,0.12645358043905341,0.0,,
2025-07-10 00:50:00+00:00,buy,0.005804684066779069,114090.16338890257,20,111071.0,662.3898050705034,0.1324514707199567,0.0,,
2025-07-10 00:51:00+00:00,buy,0.006074434302058767,113953.41928575965,21,111046.0,692.3409994580927,0.1384405117892607,0.0,,
2025-07-10 00:52:00+00:00,buy,0.006344945440893638,113816.839078865,22,111041.1,722.3060665372114,0.14443232684207388,0.0,,
2025-07-10 00:53:00+00:00,buy,0.006615574713632705,113680.42257177885,23,111005.9,752.211741266741,0.15041226580018816,0.0,,
2025-07-10 00:54:00+00:00,buy,0.006887314712352526,113544.16956829689,24,111012.5,782.1708324554951,0.15640288591391624,0.0,,
2025-07-10 00:55:00+00:00,buy,0.007159180623798998,113408.07987244993,25,110991.1,812.0713097906937,0.16238178560101854,0.0,,
2025-07-10 00:56:00+00:00,buy,0.0074307848754211914,113272.15328850372,26,110924.3,841.8693436632967,0.16834020069252084,0.0,,
