segment,is_stress,start,end,days,support,resistance,total_return,annualized_return,max_drawdown,sharpe_ratio,total_trades,trades_per_day
A1_pre_range,False,2025-07-10T00:00:00+00:00,2025-07-15T00:00:00+00:00,5.0,107000.0,123000.0,0.0032553976271042485,0.26776822483261276,-0.0013616331573626861,22.490634963182366,18,3.6
A2_main_range_narrow,False,2025-07-15T00:00:00+00:00,2025-08-01T00:00:00+00:00,17.0,116000.0,123000.0,0.0015919262867298675,0.03474230697094938,-0.0016926868188154504,17.53743589461236,121,7.117647058823529
A3_range_wide,False,2025-08-01T00:00:00+00:00,2025-08-15T00:00:00+00:00,14.0,107000.0,123000.0,0.00022861824877400068,0.00597751760058407,-0.0008244592314793262,5.1369255442700625,43,3.0714285714285716
B_mixed,False,2025-08-15T00:00:00+00:00,2025-10-09T00:00:00+00:00,55.0,107000.0,123000.0,0.016846557404975756,0.11724809534310765,-0.009645151883228342,3.8542213653228687,184,3.3454545454545452
C_stress_1011,True,2025-10-09T00:00:00+00:00,2025-10-14T00:00:00+00:00,5.0,120000.0,126000.0,-0.0015132648451122806,-0.10466023051118312,-0.005131053063592375,-5.262248892408377,26,5.2
D_post_stress_rebalance,False,2025-10-14T00:00:00+00:00,2025-11-03T00:00:00+00:00,20.0,107000.0,116000.0,0.005178323043279524,0.09884601277596428,-0.0016405060396441034,10.321377048166115,238,11.9
E_downtrend_range1,False,2025-11-03T00:00:00+00:00,2025-11-18T00:00:00+00:00,15.0,94000.0,108000.0,-8.840568366271328e-05,-0.002148987676632075,-0.0001426438303905475,-6.538111433294948,0,0.0
F_downtrend_range2,False,2025-11-18T00:00:00+00:00,2025-12-15T00:00:00+00:00,27.0,80000.0,94000.0,0.0019415170117437082,0.026567782219919067,-0.006355900119217326,1.3537014413372257,10,0.37037037037037035
