segment,is_stress,start,end,days,support,resistance,total_return,annualized_return,max_drawdown,sharpe_ratio,total_trades,trades_per_day
A1_pre_range,False,2025-07-10T00:00:00+00:00,2025-07-15T00:00:00+00:00,5.0,107000.0,123000.0,0.0061448274509730985,0.5639267779903607,-0.002412225742616722,22.487605671799454,17,3.4
A2_main_range_narrow,False,2025-07-15T00:00:00+00:00,2025-08-01T00:00:00+00:00,17.0,116000.0,123000.0,0.0036846230565404405,0.08216713202839543,-0.0039144906544412855,17.54470976518074,121,7.117647058823529
A3_range_wide,False,2025-08-01T00:00:00+00:00,2025-08-15T00:00:00+00:00,14.0,107000.0,123000.0,0.0005292088900583622,0.01388915262458501,-0.0019087073739519572,5.138353636277277,43,3.0714285714285716
B_mixed,False,2025-08-15T00:00:00+00:00,2025-10-09T00:00:00+00:00,55.0,107000.0,123000.0,0.06433643335023109,0.5125356447881353,-0.03294974429396182,4.134319447139653,203,3.690909090909091
C_stress_1011,True,2025-10-09T00:00:00+00:00,2025-10-14T00:00:00+00:00,5.0,120000.0,126000.0,-0.0035063930556425474,-0.22618039788824706,-0.011883308309028423,-5.245869041396403,26,5.2
D_post_stress_rebalance,False,2025-10-14T00:00:00+00:00,2025-11-03T00:00:00+00:00,20.0,107000.0,116000.0,0.005531693903704872,0.1059174008221917,-0.011222329655736916,2.8158609257855622,61,3.05
E_downtrend_range1,False,2025-11-03T00:00:00+00:00,2025-11-18T00:00:00+00:00,15.0,94000.0,108000.0,-0.00020477223471636536,-0.004970905236837075,-0.00033038868572446813,-6.538030998286737,0,0.0
F_downtrend_range2,False,2025-11-18T00:00:00+00:00,2025-12-15T00:00:00+00:00,27.0,80000.0,94000.0,0.0005907104472180071,0.008015122967088839,-0.014701827586821047,0.5141972021291613,9,0.3333333333333333
