timestamp,equity
2025-07-10 00:00:00+00:00,100000.0
2025-07-10 00:01:00+00:00,100000.0
2025-07-10 00:02:00+00:00,100000.0
2025-07-10 00:03:00+00:00,100000.0
2025-07-10 00:04:00+00:00,100000.0
2025-07-10 00:05:00+00:00,100000.0
2025-07-10 00:06:00+00:00,100000.0
2025-07-10 00:07:00+00:00,100000.0
2025-07-10 00:08:00+00:00,100000.0
2025-07-10 00:09:00+00:00,100000.0
2025-07-10 00:10:00+00:00,100000.0
2025-07-10 00:11:00+00:00,100000.0
2025-07-10 00:12:00+00:00,100000.0
2025-07-10 00:13:00+00:00,100000.0
2025-07-10 00:14:00+00:00,100000.0
2025-07-10 00:15:00+00:00,100000.0
2025-07-10 00:16:00+00:00,100000.0
2025-07-10 00:17:00+00:00,100000.0
2025-07-10 00:18:00+00:00,100000.0
2025-07-10 00:19:00+00:00,100000.0
2025-07-10 00:20:00+00:00,100000.0
2025-07-10 00:21:00+00:00,100000.0
2025-07-10 00:22:00+00:00,100000.0
2025-07-10 00:23:00+00:00,100000.0
2025-07-10 00:24:00+00:00,100000.0
2025-07-10 00:25:00+00:00,100000.0
2025-07-10 00:26:00+00:00,100000.0
2025-07-10 00:27:00+00:00,100000.0
2025-07-10 00:28:00+00:00,100000.0
2025-07-10 00:29:00+00:00,100000.0
2025-07-10 00:30:00+00:00,99999.83589020454
2025-07-10 00:31:00+00:00,99999.93540936631
2025-07-10 00:32:00+00:00,99999.83757696999
2025-07-10 00:33:00+00:00,99999.16793108487
2025-07-10 00:34:00+00:00,99998.99082071224
2025-07-10 00:35:00+00:00,99998.51346608883
2025-07-10 00:36:00+00:00,99998.17442623264
2025-07-10 00:37:00+00:00,99997.90623052549
2025-07-10 00:38:00+00:00,99997.66839659652
2025-07-10 00:39:00+00:00,99997.62622746018
2025-07-10 00:40:00+00:00,99997.62622746018
2025-07-10 00:41:00+00:00,99997.74261427647
2025-07-10 00:42:00+00:00,99997.09826987317
2025-07-10 00:43:00+00:00,99997.12019782406
2025-07-10 00:44:00+00:00,99997.33779056759
2025-07-10 00:45:00+00:00,99998.62141907787
2025-07-10 00:46:00+00:00,99997.54188918749
2025-07-10 00:47:00+00:00,99997.94502613092
2025-07-10 00:48:00+00:00,99997.76622899283
2025-07-10 00:49:00+00:00,99998.14912475082
2025-07-10 00:50:00+00:00,99998.1322570963
2025-07-10 00:51:00+00:00,99997.71056573286
2025-07-10 00:52:00+00:00,99997.62791422562
2025-07-10 00:53:00+00:00,99997.03417278592
2025-07-10 00:54:00+00:00,99997.14549930587
2025-07-10 00:55:00+00:00,99996.78453149876
2025-07-10 00:56:00+00:00,99995.65777217569
2025-07-10 00:57:00+00:00,99994.96308468678
2025-07-10 00:58:00+00:00,99995.51688497876
2025-07-10 00:59:00+00:00,99994.95295419364
2025-07-10 01:00:00+00:00,99995.52026180981
2025-07-10 01:01:00+00:00,99995.38181173682
2025-07-10 01:02:00+00:00,99994.44305270529
2025-07-10 01:03:00+00:00,99995.00698349041
2025-07-10 01:04:00+00:00,99996.5400647865
2025-07-10 01:05:00+00:00,99997.03308211961
2025-07-10 01:06:00+00:00,99995.46960934409
2025-07-10 01:07:00+00:00,99996.07406210179
2025-07-10 01:08:00+00:00,99995.21634701543
2025-07-10 01:09:00+00:00,99995.3176519469
2025-07-10 01:10:00+00:00,99994.24044284238
2025-07-10 01:11:00+00:00,99996.88450155348
2025-07-10 01:12:00+00:00,99996.72916732523
2025-07-10 01:13:00+00:00,99998.02249361687
