timestamp,equity,cash,holdings,holdings_value
2025-07-10 00:00:00+00:00,100000.0,94047.03171278974,0.05350427350427351,5954.089316239317
2025-07-10 00:01:00+00:00,99999.91718287522,88193.88957287,0.10609090433635066,11803.674016462373
2025-07-10 00:02:00+00:00,99997.04374390113,82442.29014245172,0.15777573724155888,17553.355424383357
2025-07-10 00:03:00+00:00,99997.6808738455,76789.18224218691,0.20857770052022073,23208.02358148392
2025-07-10 00:04:00+00:00,99998.45728987396,71231.8026174787,0.2585135614815746,28765.838040300732
2025-07-10 00:05:00+00:00,100003.04359121439,65768.3725149917,0.3076017533195271,34234.506375521436
2025-07-10 00:06:00+00:00,99993.98919984221,60397.404537266986,0.35585094689448493,39594.11145716176
2025-07-10 00:07:00+00:00,99990.09259064117,55119.131822142,0.4032797865370591,44869.71560968627
2025-07-10 00:08:00+00:00,99995.54187628478,49930.14460482603,0.449908850238214,50065.22698211812
2025-07-10 00:09:00+00:00,99986.68834613456,44828.4888194315,0.4957455182222619,55156.29933554611
2025-07-10 00:10:00+00:00,99984.29240945939,39813.83903918229,0.5408082820282127,60169.4100843795
2025-07-10 00:11:00+00:00,99983.4113660464,34883.62875439911,0.5851126120413012,65098.81005805831
2025-07-10 00:12:00+00:00,99982.38030119622,30036.215640568094,0.6286727846937163,69945.19101584583
2025-07-10 00:13:00+00:00,100027.42550425351,25267.25256349077,0.6715280610160641,74762.36063062215
2025-07-10 00:14:00+00:00,99986.70255101398,20577.36174053388,0.7136449478414072,79405.70332742813
2025-07-10 00:15:00+00:00,99973.71631914529,15969.131318281854,0.755052559073288,84003.14594393094
2025-07-10 00:16:00+00:00,99982.99900855163,11437.487436153462,0.7957765344395776,88545.17963290392
2025-07-10 00:17:00+00:00,100000.2537304685,6979.420104787857,0.8358342315695606,93020.82746560797
2025-07-10 00:18:00+00:00,99982.69505153286,2595.3217726801813,0.8752191435691771,97385.63410494234
2025-07-10 00:19:00+00:00,99981.04339953688,-1715.4306398374138,0.9139527683955517,101695.61593464989
2025-07-10 00:20:00+00:00,99941.707883263,-5952.905939389233,0.9520266381346103,105892.01890643644
2025-07-10 00:21:00+00:00,99885.79947531167,-10115.629343062741,0.9894440248677983,109998.47113260286
2025-07-10 00:22:00+00:00,99944.08837467944,-14211.57051725073,1.0262805676950335,114157.19003893257
2025-07-10 00:23:00+00:00,99916.67840967285,-18241.186340253236,1.062499832334593,118156.03760465106
2025-07-10 00:24:00+00:00,99932.17001166489,-22205.072709695243,1.0981373378823471,122137.03099395041
2025-07-10 00:25:00+00:00,99918.78063620058,-26104.265942278693,1.133188079191382,126021.8462868736
2025-07-10 00:26:00+00:00,99919.84672075328,-29939.90512095717,1.1676712390172757,129859.05383358926
2025-07-10 00:27:00+00:00,99897.66356183417,-33712.23389570614,1.2015846158098609,133608.51913651536
2025-07-10 00:28:00+00:00,99858.31516694961,-37420.69774687987,1.2349293914191581,137277.22100893647
2025-07-10 00:29:00+00:00,99837.62884236786,-41067.24453544765,1.2677267583681107,140903.64569431287
2025-07-10 00:30:00+00:00,99868.47464585194,-44656.803174524546,1.3000160130182998,144525.38019927044
2025-07-10 00:31:00+00:00,99876.24711922268,-44656.803174524546,1.3000160130182998,144533.05029374722
2025-07-10 00:32:00+00:00,99868.7070263472,-44656.803174524546,1.3000160130182998,144525.51020087174
2025-07-10 00:33:00+00:00,99817.09639063035,-48186.39921131248,1.3317606524740915,148001.7575350117
2025-07-10 00:34:00+00:00,99801.37483684826,-48186.39921131248,1.3317606524740915,147987.77404816073
2025-07-10 00:35:00+00:00,99763.68601038327,-48186.39921131248,1.3317606524740915,147950.08522169574
2025-07-10 00:36:00+00:00,99736.91762126854,-48186.39921131248,1.3317606524740915,147923.316832581
2025-07-10 00:37:00+00:00,99715.7426268942,-48186.39921131248,1.3317606524740915,147902.14183820668
2025-07-10 00:38:00+00:00,99696.9648016943,-48186.39921131248,1.3317606524740915,147883.36401300677
2025-07-10 00:39:00+00:00,99693.63540006313,-48186.39921131248,1.3317606524740915,147880.0346113756
2025-07-10 00:40:00+00:00,99693.63540006313,-48186.39921131248,1.3317606524740915,147880.0346113756
2025-07-10 00:41:00+00:00,99702.82454856517,-48186.39921131248,1.3317606524740915,147889.22375987764
2025-07-10 00:42:00+00:00,99651.95129164067,-48186.39921131248,1.3317606524740915,147838.35050295314
2025-07-10 00:43:00+00:00,99653.68258048891,-48186.39921131248,1.3317606524740915,147840.08179180138
2025-07-10 00:44:00+00:00,99670.8622929058,-48186.39921131248,1.3317606524740915,147857.26150421827
2025-07-10 00:45:00+00:00,99772.20927855908,-48186.39921131248,1.3317606524740915,147958.60848987155
2025-07-10 00:46:00+00:00,99686.97659680076,-48186.39921131248,1.3317606524740915,147873.37580811323
2025-07-10 00:47:00+00:00,99718.80567639487,-48186.39921131248,1.3317606524740915,147905.20488770734
2025-07-10 00:48:00+00:00,99704.68901347867,-48186.39921131248,1.3317606524740915,147891.08822479114
2025-07-10 00:49:00+00:00,99734.91998028982,-48186.39921131248,1.3317606524740915,147921.3191916023
2025-07-10 00:50:00+00:00,99733.58821963734,-48186.39921131248,1.3317606524740915,147919.9874309498
2025-07-10 00:51:00+00:00,99700.2942033255,-48186.39921131248,1.3317606524740915,147886.69341463796
2025-07-10 00:52:00+00:00,99693.76857612838,-48186.39921131248,1.3317606524740915,147880.16778744085
2025-07-10 00:53:00+00:00,99646.89060116129,-48186.39921131248,1.3317606524740915,147833.28981247375
2025-07-10 00:54:00+00:00,99655.6802214676,-48186.39921131248,1.3317606524740915,147842.07943278007
2025-07-10 00:55:00+00:00,99627.18054350468,-48186.39921131248,1.3317606524740915,147813.57975481715
2025-07-10 00:56:00+00:00,99538.2189319194,-51636.81713924584,1.3628428283343164,151172.3867430042
2025-07-10 00:57:00+00:00,99531.75364383904,-51636.81713924584,1.3628428283343164,151168.57078308487
2025-07-10 00:58:00+00:00,99554.1042662237,-51636.81713924584,1.3628428283343164,151190.92140546953
2025-07-10 00:59:00+00:00,99531.34479099052,-51636.81713924584,1.3628428283343164,151168.16193023635
2025-07-10 01:00:00+00:00,99554.24055050657,-51636.81713924584,1.3628428283343164,151191.0576897524
2025-07-10 01:01:00+00:00,99548.65289491037,-51636.81713924584,1.3628428283343164,151185.4700341562
2025-07-10 01:02:00+00:00,99510.7658642827,-51636.81713924584,1.3628428283343164,151147.58300352853
2025-07-10 01:03:00+00:00,99533.52533951588,-51636.81713924584,1.3628428283343164,151170.3424787617
2025-07-10 01:04:00+00:00,99595.39840392224,-51636.81713924584,1.3628428283343164,151232.21554316807
2025-07-10 01:05:00+00:00,99615.29590921593,-51636.81713924584,1.3628428283343164,151252.11304846176
2025-07-10 01:06:00+00:00,99552.19628626405,-51636.81713924584,1.3628428283343164,151189.01342550988
2025-07-10 01:07:00+00:00,99576.59117289123,-51636.81713924584,1.3628428283343164,151213.40831213706
2025-07-10 01:08:00+00:00,99541.97496505154,-51636.81713924584,1.3628428283343164,151178.79210429738
2025-07-10 01:09:00+00:00,99546.06349353655,-51636.81713924584,1.3628428283343164,151182.88063278238
2025-07-10 01:10:00+00:00,99502.58880731268,-51636.81713924584,1.3628428283343164,151139.40594655852
2025-07-10 01:11:00+00:00,99609.29940077124,-51636.81713924584,1.3628428283343164,151246.11654001707
2025-07-10 01:12:00+00:00,99603.03032376093,-51636.81713924584,1.3628428283343164,151239.84746300676
2025-07-10 01:13:00+00:00,99655.22720408614,-51636.81713924584,1.3628428283343164,151292.04434333197
2025-07-10 01:14:00+00:00,99670.89989661198,-51636.81713924584,1.3628428283343164,151307.71703585782
2025-07-10 01:15:00+00:00,99674.57957224848,-51636.81713924584,1.3628428283343164,151311.3967114943
2025-07-10 01:16:00+00:00,99687.79914768331,-51636.81713924584,1.3628428283343164,151324.61628692914
2025-07-10 01:17:00+00:00,99714.78343568434,-51636.81713924584,1.3628428283343164,151351.60057493017
2025-07-10 01:18:00+00:00,99715.19228853285,-51636.81713924584,1.3628428283343164,151352.00942777868
2025-07-10 01:19:00+00:00,99780.33617572722,-51636.81713924584,1.3628428283343164,151417.15331497305
2025-07-10 01:20:00+00:00,99845.8889157701,-45397.69715562165,1.306706700678329,145243.06319379763
2025-07-10 01:21:00+00:00,99806.16483715564,-45397.69715562165,1.306706700678329,145203.8619927773
2025-07-10 01:22:00+00:00,99772.05979226792,-45397.69715562165,1.306706700678329,145169.75694788957
2025-07-10 01:23:00+00:00,99730.37584851627,-45397.69715562165,1.306706700678329,145128.07300413793
2025-07-10 01:24:00+00:00,99756.50998252985,-45397.69715562165,1.306706700678329,145154.2071381515
2025-07-10 01:25:00+00:00,99809.56227457739,-45397.69715562165,1.306706700678329,145207.25943019905
2025-07-10 01:26:00+00:00,99808.38623854678,-45397.69715562165,1.306706700678329,145206.08339416844
2025-07-10 01:27:00+00:00,99769.83839087677,-45397.69715562165,1.306706700678329,145167.53554649843
2025-07-10 01:28:00+00:00,99778.20131376112,-45397.69715562165,1.306706700678329,145175.89846938278
2025-07-10 01:29:00+00:00,99798.58593829168,-45397.69715562165,1.306706700678329,145196.28309391334
2025-07-10 01:30:00+00:00,99803.68209442435,-45397.69715562165,1.306706700678329,145201.379250046
2025-07-10 01:31:00+00:00,99826.94147369641,-45397.69715562165,1.306706700678329,145224.63862931807
2025-07-10 01:32:00+00:00,99808.77825055699,-45397.69715562165,1.306706700678329,145206.47540617865
2025-07-10 01:33:00+00:00,99847.97945157732,-45397.69715562165,1.306706700678329,145245.67660719898
2025-07-10 01:34:00+00:00,99864.05194399567,-45397.69715562165,1.306706700678329,145261.74909961733
2025-07-10 01:35:00+00:00,99899.46369558404,-45397.69715562165,1.306706700678329,145297.1608512057
2025-07-10 01:36:00+00:00,99921.15502681531,-45397.69715562165,1.306706700678329,145318.85218243697
2025-07-10 01:37:00+00:00,99917.1042360432,-45397.69715562165,1.306706700678329,145314.80139166486
2025-07-10 01:38:00+00:00,99915.01350532213,-45397.69715562165,1.306706700678329,145312.7106609438
2025-07-10 01:39:00+00:00,99931.60868042073,-45397.69715562165,1.306706700678329,145329.3058360424
2025-07-10 01:40:00+00:00,99915.40551733234,-45397.69715562165,1.306706700678329,145313.102672954
2025-07-10 01:41:00+00:00,99926.38185361802,-45397.69715562165,1.306706700678329,145324.07900923968
2025-07-10 01:42:00+00:00,99907.82661846839,-45397.69715562165,1.306706700678329,145305.52377409005
2025-07-10 01:43:00+00:00,99903.51448635614,-45397.69715562165,1.306706700678329,145301.2116419778
2025-07-10 01:44:00+00:00,99920.10966145477,-45397.69715562165,1.306706700678329,145317.80681707643
2025-07-10 01:45:00+00:00,99884.56723919633,-45397.69715562165,1.306706700678329,145282.264394818
2025-07-10 01:46:00+00:00,99891.62345537997,-45397.69715562165,1.306706700678329,145289.32061100163
2025-07-10 01:47:00+00:00,99871.50017218952,-45397.69715562165,1.306706700678329,145269.19732781118
2025-07-10 01:48:00+00:00,99918.41094274388,-45397.69715562165,1.306706700678329,145316.10809836554
2025-07-10 01:49:00+00:00,99905.3438757371,-45397.69715562165,1.306706700678329,145303.04103135876
2025-07-10 01:50:00+00:00,99904.42918104664,-45397.69715562165,1.306706700678329,145302.1263366683
2025-07-10 01:51:00+00:00,99973.29262417238,-45397.69715562165,1.306706700678329,145370.98977979404
2025-07-10 01:52:00+00:00,99991.58651798186,-45397.69715562165,1.306706700678329,145389.28367360352
2025-07-10 01:53:00+00:00,100078.48251357698,-45397.69715562165,1.306706700678329,145476.17966919864
2025-07-10 01:54:00+00:00,100090.37354455315,-39143.29993875639,1.2505230108877028,139232.6067707314
2025-07-10 01:55:00+00:00,100094.80913322288,-39143.29993875639,1.2505230108877028,139238.10907197927
2025-07-10 01:56:00+00:00,100083.8045307271,-39143.29993875639,1.2505230108877028,139227.10446948349
2025-07-10 01:57:00+00:00,100057.54354749844,-39143.29993875639,1.2505230108877028,139200.84348625483
2025-07-10 01:58:00+00:00,100014.90071282716,-39143.29993875639,1.2505230108877028,139158.20065158355
2025-07-10 01:59:00+00:00,99924.98810834435,-39143.29993875639,1.2505230108877028,139068.28804710074
2025-07-10 02:00:00+00:00,99974.50881957551,-39143.29993875639,1.2505230108877028,139117.8087583319
2025-07-10 02:01:00+00:00,99967.50589071453,-39143.29993875639,1.2505230108877028,139110.80582947092
2025-07-10 02:02:00+00:00,100019.40259566638,-39143.29993875639,1.2505230108877028,139162.70253442277
2025-07-10 02:03:00+00:00,100065.7969993703,-39143.29993875639,1.2505230108877028,139209.0969381267
2025-07-10 02:04:00+00:00,100020.02785717184,-39143.29993875639,1.2505230108877028,139163.32779592823
2025-07-10 02:05:00+00:00,99965.00484469277,-39143.29993875639,1.2505230108877028,139108.30478344916
2025-07-10 02:06:00+00:00,100007.39757476185,-39143.29993875639,1.2505230108877028,139150.69751351824
2025-07-10 02:07:00+00:00,100017.15165424679,-39143.29993875639,1.2505230108877028,139160.45159300318
2025-07-10 02:08:00+00:00,100067.42267928447,-39143.29993875639,1.2505230108877028,139210.72261804086
2025-07-10 02:09:00+00:00,100059.91954121913,-39143.29993875639,1.2505230108877028,139203.21947997552
2025-07-10 02:10:00+00:00,100092.30808720112,-39143.29993875639,1.2505230108877028,139235.6080259575
2025-07-10 02:11:00+00:00,100204.85515818102,-39143.29993875639,1.2505230108877028,139348.1550969374
2025-07-10 02:12:00+00:00,100177.96891344694,-39143.29993875639,1.2505230108877028,139321.26885220333
2025-07-10 02:13:00+00:00,100172.96682140339,-39143.29993875639,1.2505230108877028,139316.26676015978
2025-07-10 02:14:00+00:00,100137.95217709852,-39143.29993875639,1.2505230108877028,139281.2521158549
2025-07-10 02:15:00+00:00,100141.57869383012,-39143.29993875639,1.2505230108877028,139284.8786325865
2025-07-10 02:16:00+00:00,100168.96514776853,-39143.29993875639,1.2505230108877028,139312.26508652492
2025-07-10 02:17:00+00:00,100182.47079628613,-39143.29993875639,1.2505230108877028,139325.77073504252
2025-07-10 02:18:00+00:00,100179.96975026434,-39143.29993875639,1.2505230108877028,139323.26968902073
2025-07-10 02:19:00+00:00,100182.47079628613,-39143.29993875639,1.2505230108877028,139325.77073504252
2025-07-10 02:20:00+00:00,100227.4896246781,-39143.29993875639,1.2505230108877028,139370.7895634345
2025-07-10 02:21:00+00:00,100202.10400755706,-39143.29993875639,1.2505230108877028,139345.40394631345
2025-07-10 02:22:00+00:00,100149.83214570195,-39143.29993875639,1.2505230108877028,139293.13208445834
2025-07-10 02:23:00+00:00,100219.3612251073,-39143.29993875639,1.2505230108877028,139362.6611638637
2025-07-10 02:24:00+00:00,100226.98941547374,-39143.29993875639,1.2505230108877028,139370.28935423013
2025-07-10 02:25:00+00:00,100253.00029410017,-39143.29993875639,1.2505230108877028,139396.30023285656
2025-07-10 02:26:00+00:00,100293.64229195405,-32876.20096603791,1.1943151529042753,133169.6030627701
2025-07-10 02:27:00+00:00,100308.21160462823,-32876.20096603791,1.1943151529042753,133184.41257066614
2025-07-10 02:28:00+00:00,100159.51936809164,-32876.20096603791,1.1943151529042753,133035.72033412955
2025-07-10 02:29:00+00:00,100074.961855266,-36638.29387171676,1.228096782540495,136711.7338324079
2025-07-10 02:30:00+00:00,100065.94857031762,-36638.29387171676,1.228096782540495,136704.2424420344
2025-07-10 02:31:00+00:00,100139.75718694832,-36638.29387171676,1.228096782540495,136778.0510586651
2025-07-10 02:32:00+00:00,100107.82667060226,-36638.29387171676,1.228096782540495,136746.12054231903
2025-07-10 02:33:00+00:00,100064.35204450032,-36638.29387171676,1.228096782540495,136702.6459162171
2025-07-10 02:34:00+00:00,99999.50853438218,-36638.29387171676,1.228096782540495,136637.80240609896
2025-07-10 02:35:00+00:00,100029.22847651967,-36638.29387171676,1.228096782540495,136667.52234823644
2025-07-10 02:36:00+00:00,99962.2972018712,-36638.29387171676,1.228096782540495,136600.59107358797
2025-07-10 02:37:00+00:00,99953.70052439344,-36638.29387171676,1.228096782540495,136591.9943961102
