timestamp,direction,size,price,level,market_price,proceeds,commission,slippage,leg,cost,matched_trades,mr_z,trend_score,breakout_risk_down,breakout_risk_up,range_pos,funding_rate,vol_score
2025-02-06 20:42:00+00:00,buy,0.027604851594002437,96691.6,12,96710.3,,0.5338314536773292,0.0,,2669.6910998403237,,0.9158771088826313,-0.72290111238601,0.0,0.0,0.3727944444444446,0.0,0.4866321301082651
2025-02-06 20:43:00+00:00,buy,0.028623358398516107,96710.3,11,96749.9,,0.5536347155456025,0.0,,2768.727212443558,,1.0471522570023857,-0.6494240420693956,0.0,0.0,0.37499444444444413,0.0,0.45897133339752955
2025-02-06 20:44:00+00:00,buy,0.029978944204596104,96749.9,10,96808.1,,0.5800919707800505,0.0,,2901.039945871032,,1.2382613673127667,-0.5533698370257477,0.0,0.0,0.3782277777777781,0.0,0.4458024676335384
2025-02-06 20:45:00+00:00,buy,0.03175883239733588,96808.1,9,96869.5,,0.6149024445209064,0.0,,3075.1271250490527,,1.4363467739667457,-0.4286053677875534,0.0,0.0,0.3816388888888889,0.0,0.448110049023042
2025-02-06 20:46:00+00:00,buy,0.03400204218211651,96869.6,8,96974.7,,0.6587528450729508,0.0,,3294.422978209827,,1.7744273513175775,-0.27235799687835927,0.0,0.0,0.3874833333333332,0.0,0.49821261072027867
2025-02-06 20:47:00+00:00,buy,0.036939707396572125,96974.7,7,97032.6,,0.7164434085740725,0.0,,3582.9334862789365,,1.9502733966794328,-0.06816960837502851,0.0,0.0,0.3907000000000003,0.0,0.5565832866449706
2025-02-06 20:48:00+00:00,buy,0.03776837148525443,97031.7,6,97011.8,,0.7329458582891525,0.0,,3665.462237304051,,1.865614306815185,0.1548249282941138,0.0,0.0,0.3895444444444446,0.0,0.584396694667139
2025-02-06 20:49:00+00:00,sell,0.026798131884190272,97005.0,13,96872.2,2599.032872869192,0.5199105566851755,0.0,,,1.0,1.3981607378911685,0.3097410182009721,0.0,0.0,0.38178888888888873,0.0,0.6546031347213322
2025-02-06 20:53:00+00:00,buy,0.038144056492184976,96712.10079058754,13,96735.9,,0.7377983672068117,0.0,,3689.7296344012652,,0.9280660679249392,0.7129720706380217,0.0,0.0,0.37421666666666636,0.0,0.6679034065914687
2025-02-06 20:55:00+00:00,sell,0.038144056492184976,96873.75405460734,13,96935.5,3694.4189156795223,0.7390315894537952,0.0,,,1.0,1.5580634447767832,0.808425894365309,0.0,0.0,0.38530555555555557,0.0,0.7358347897692551
2025-02-06 21:01:00+00:00,buy,0.038148917723431826,96712.10079058754,13,96754.9,,0.737892395184074,0.0,,3690.1998683155543,,0.9323803816595414,0.9489830553361603,0.0,0.0,0.3752722222222219,0.0,0.9715611235454824
2025-02-06 21:02:00+00:00,sell,0.038148917723431826,96873.75405460734,13,96866.6,3694.8897472145877,0.7391257745978372,0.0,,,1.0,1.2799300439970174,0.9596171393913553,0.0,0.0,0.3814777777777781,0.0,1.0
2025-02-06 21:12:00+00:00,buy,0.03814738895337832,96712.10079058754,13,96734.0,,0.737862825071374,0.0,,3690.051988181941,,0.8337491993286431,0.991173899713152,0.0,0.0,0.3741111111111111,0.0,0.6262348337784339
2025-02-06 21:16:00+00:00,buy,0.03803618621381875,96550.71727742054,14,96536.9,,0.734484212288347,0.0,,3673.155545654023,,0.21200215616716894,0.9921845866049154,0.0,0.0,0.36316111111111077,0.0,0.6832293089173573
2025-02-06 21:21:00+00:00,buy,0.0379352363427272,96389.60306497298,15,96409.6,,0.7313124746502824,0.0,,3657.293685726062,,-0.17949325728299118,0.9906332834373214,0.0,0.0,0.35608888888888923,0.0,0.6221686343920332
2025-02-06 21:31:00+00:00,buy,0.037811475692609044,96228.75770386266,16,96176.0,,0.7277102665699137,0.0,,3639.279043116138,,-0.8846782790535024,0.9824393554039904,0.0,0.0,0.3431111111111111,0.0,0.699404850457439
2025-02-06 21:33:00+00:00,sell,0.037811475692609044,96389.60306497298,16,96400.2,3643.904206684798,0.728926626662292,0.0,,,1.0,-0.1640931531679786,0.9758888605909873,0.0,0.0,0.35556666666666653,0.0,0.8325363990357921
2025-02-06 21:35:00+00:00,sell,0.0379352363427272,96550.71727742054,15,96613.3,3661.9417441229866,0.7325348557957565,0.0,,,1.0,0.5205150821133289,0.9727503728555966,0.0,0.0,0.3674055555555557,0.0,0.9646720111548621
2025-02-06 21:36:00+00:00,sell,0.03803618621381875,96712.10079058754,14,96628.6,3677.823762905435,0.735711894960079,0.0,,,1.0,0.5725147723588897,0.9715041550554784,0.0,0.0,0.3682555555555559,0.0,0.9763994538051979
2025-02-06 21:37:00+00:00,buy,0.0380464727044664,96550.71727742054,14,96564.7,,0.7346828458984066,0.0,,3674.1489123379315,,0.3760682884517787,0.9686215737519349,0.0,0.0,0.3647055555555554,0.0,1.0
2025-02-06 21:40:00+00:00,sell,0.0380464727044664,96712.10079058754,14,96726.4,3678.818392060108,0.7359108605841386,0.0,,,1.0,0.939418999861374,0.9595574772762567,0.0,0.0,0.37368888888888857,0.0,0.9703342725062729
2025-02-06 22:03:00+00:00,buy,0.03804434341046985,96550.71727742054,14,96542.2,,0.7346417289258742,0.0,,3673.943286358297,,0.3939734230580413,0.6726984549273489,0.0,0.0,0.3634555555555554,0.0,0.7651137172724847
2025-02-06 22:06:00+00:00,buy,0.03794010463955101,96389.60306497298,15,96397.3,,0.7314063252899724,0.0,,3657.7630327751517,,-0.09763626804152328,0.5200618082954999,0.0,0.0,0.3554055555555557,0.0,0.783875733441414
2025-02-06 22:14:00+00:00,buy,0.03724732574195776,96228.75770386266,16,96198.0,,0.7168527767879399,0.0,,3584.9807367164876,,-0.7833170193246215,-0.03806338978818157,0.0,0.0,0.3443333333333333,0.0,0.8570391262782301
2025-02-06 22:16:00+00:00,sell,0.03724732574195776,96389.60306497298,16,96455.5,3589.5368925103585,0.7180509886998117,0.0,,,1.0,0.12030098111372241,-0.10013416970232528,0.0,0.0,0.3586388888888889,0.0,0.9841223783205492
2025-02-06 22:22:00+00:00,buy,0.034117368450512844,96228.75770386266,16,96188.4,,0.6566143964235618,0.0,,3283.7285965142323,,-0.8175934033347153,-0.24493246059932794,0.0,0.0,0.34379999999999966,0.0,0.801100873469049
2025-02-06 22:24:00+00:00,sell,0.034117368450512844,96389.60306497298,16,96359.9,3287.9018906458523,0.6577119205132731,0.0,,,1.0,-0.2160014192052606,-0.29081190643628696,0.0,0.0,0.35332777777777746,0.0,0.8411511524037513
2025-02-06 22:29:00+00:00,sell,0.03794010463955101,96550.71727742054,15,96593.9,3662.4116876657354,0.7326288633058082,0.0,,,1.0,0.5923092431729158,-0.2964934059999472,0.0,0.0,0.3663277777777775,0.0,0.9344766447318452
2025-02-06 22:32:00+00:00,buy,0.035116120367434854,96389.60306497298,15,96509.0,,0.6769657806797718,0.0,,3385.5058691795384,,0.2758609252247327,-0.18769468261987138,0.0,0.0,0.3616111111111111,0.0,1.0
