timestamp,direction,size,price,level,market_price,cost,commission,slippage,proceeds,matched_trades
2025-07-10 00:00:00+00:00,buy,0.05350427350427351,111239.3,0,111282.5,5952.968287210257,1.1903555863247866,0.0,,
2025-07-10 00:01:00+00:00,buy,0.05225222912267543,111282.5,1,111260.0,5815.921639081597,1.1629517374688259,0.0,,
2025-07-10 00:02:00+00:00,buy,0.05103013370879575,111259.9,2,111255.1,5678.743094941929,1.1355215146854487,0.0,,
2025-07-10 00:03:00+00:00,buy,0.04984060403276802,111255.1,3,111268.0,5546.130390003154,1.109004277145202,0.0,,
2025-07-10 00:04:00+00:00,buy,0.048681021983736764,111268.1,4,111274.0,5417.728151153059,1.0833289644377242,0.0,,
2025-07-10 00:05:00+00:00,buy,0.047552599657241415,111276.0,5,111294.9,5292.521372075088,1.0582926158918393,0.0,,
2025-07-10 00:06:00+00:00,buy,0.04644526677288089,111295.0,6,111266.0,5170.1597906808765,1.0338251930975557,0.0,,
2025-07-10 00:07:00+00:00,buy,0.0453685178451982,111266.0,7,111262.0,5048.983101265136,1.0095947013127646,0.0,,
2025-07-10 00:08:00+00:00,buy,0.044323771803687344,111260.0,8,111278.6,4932.449143448429,0.9862925701756508,0.0,,
2025-07-10 00:09:00+00:00,buy,0.04329769572834,111278.5,9,111259.3,4819.066254632904,0.9636205268212166,0.0,,
2025-07-10 00:10:00+00:00,buy,0.04230085153275444,111259.2,10,111258.3,4707.300172633203,0.9412717801706065,0.0,,
2025-07-10 00:11:00+00:00,buy,0.0413298558634322,111258.3,11,111258.6,4599.209160511021,0.9196579005220998,0.0,,
2025-07-10 00:12:00+00:00,buy,0.04038319542397135,111258.6,12,111258.5,4493.8763819547385,0.8985955572794918,0.0,,
2025-07-10 00:13:00+00:00,buy,0.03948461753417733,111258.4,13,111331.7,4393.873970538807,0.878599074292903,0.0,,
2025-07-10 00:14:00+00:00,buy,0.03856345376622165,111331.9,14,111267.8,4294.201246871284,0.8586685156711225,0.0,,
2025-07-10 00:15:00+00:00,buy,0.03768016235111759,111267.2,15,111254.7,4193.404673586342,0.8385132320708543,0.0,,
2025-07-10 00:16:00+00:00,buy,0.03683072997174921,111254.8,16,111268.9,4098.415015960336,0.8195190993721928,0.0,,
2025-07-10 00:17:00+00:00,buy,0.03600682779668085,111268.9,17,111291.0,4007.2414094503874,0.8012880242852204,0.0,,
2025-07-10 00:18:00+00:00,buy,0.0351854278482098,111291.9,18,111270.0,3916.636288163688,0.783170623508036,0.0,,
2025-07-10 00:19:00+00:00,buy,0.03439307269856819,111270.0,19,111270.1,3827.682582609517,0.7653834398339366,0.0,,
2025-07-10 00:20:00+00:00,buy,0.03360095156684666,111273.9,20,111228.0,3739.656706339049,0.7477817849108277,0.0,,
2025-07-10 00:21:00+00:00,buy,0.03282017375165995,111228.8,21,111172.0,3651.278651897072,0.7301097084377268,0.0,,
2025-07-10 00:22:00+00:00,buy,0.03211859958309336,111170.1,22,111233.9,3571.34205309795,0.7141255855024895,0.0,,
2025-07-10 00:23:00+00:00,buy,0.03138992636149752,111233.9,23,111205.7,3492.322254688159,0.6983247859804358,0.0,,
2025-07-10 00:24:00+00:00,buy,0.03070205288568644,111205.7,24,111222.0,3414.926131246298,0.6828486565179561,0.0,,
2025-07-10 00:25:00+00:00,buy,0.03001644867412282,111222.0,25,111210.0,3339.157152324175,0.6676978908866577,0.0,,
2025-07-10 00:26:00+00:00,buy,0.02935567087541461,111210.0,26,111212.0,3265.2970868864695,0.6529288316109717,0.0,,
