timestamp,direction,size,price,level,market_price,cost,commission,slippage,mr_z,trend_score,breakout_risk_down,breakout_risk_up,proceeds,matched_trades
2025-07-10 00:28:00+00:00,buy,0.5545513067557565,111164.91852586939,31,111162.0,61658.98016408485,12.329330166783615,0.0,,,0.008533491660819337,0.0,,
2025-07-10 00:56:00+00:00,buy,0.39118835699660776,110987.33878381528,32,110924.3,43425.63809720783,8.683390941253316,0.0,,,0.30000000000000004,0.0,,
2025-07-10 01:20:00+00:00,sell,0.5624314653999324,111164.91852586939,32,111152.0,,12.504529605513763,0.0,,,0.026500647761623756,0.0,62510.143497963305,1.0
2025-07-10 01:54:00+00:00,buy,0.5595113589169787,111330.3,30,111339.5,62303.02555512324,12.458113488326983,0.0,,,0.0,0.0,,
2025-07-10 01:55:00+00:00,sell,0.5618892847754585,111342.78239551079,31,111343.9,,12.512463273024615,0.0,,,0.0,0.0,62549.80390185005,1.0
2025-07-10 02:26:00+00:00,buy,0.558876683063001,111470.4,29,111502.9,62310.66705318828,12.459641482341189,0.0,,,0.0,0.0,,
2025-07-10 02:27:00+00:00,sell,0.5613547741675757,111520.93084734361,30,111515.3,,12.52056139015368,0.0,,,0.0,0.0,62590.28638937825,0.0
2025-07-10 02:29:00+00:00,buy,0.559420188824222,111342.78239551079,30,111320.0,62299.85783198129,12.45748007038218,0.0,,,0.0,0.0,,
2025-07-10 02:45:00+00:00,buy,0.5558979372029446,111164.91852586939,31,111171.5,61808.70816764377,12.35926977957284,0.0,,,0.0,0.0,,
2025-07-10 05:08:00+00:00,buy,0.38619968929807147,110987.33878381528,32,110986.1,42871.848409480124,8.572655150865852,0.0,-1.4026032153333672,-0.17560452915829688,0.42292317041080785,0.0,,
2025-07-10 05:56:00+00:00,sell,0.5620137768271846,111164.91852586939,32,111166.9,,12.495243142282023,0.0,0.31460495737961275,-0.5397032888771713,0.0,0.0,62463.720468267835,1.0
2025-07-10 07:08:00+00:00,sell,0.5622454874724,111342.78239551079,31,111329.9,,12.520395392899465,0.0,2.29699126470618,0.7543497161973508,0.0,0.0,62589.45656910442,1.0
2025-07-10 07:45:00+00:00,buy,0.5579053033463247,111164.91852586939,31,111215.3,62031.901491162964,12.403899518328927,0.0,0.6005468187611396,0.7498828911420728,0.0,0.0,,
2025-07-10 08:37:00+00:00,sell,0.562766877348947,111342.78239551079,31,111344.0,,12.532005992812984,0.0,1.3920040029779033,-0.060826850856130904,0.0,0.0,62647.497958072105,1.0
2025-07-10 09:10:00+00:00,buy,0.543916459945531,111164.91852586939,31,111157.9,60476.5218405152,12.092885790944852,0.0,-0.3282928706893981,0.23659724036543178,0.015899634663853548,0.0,,
2025-07-10 11:55:00+00:00,buy,0.38809802340294863,110987.33878381528,32,111007.0,43082.58159811309,8.614793360950427,0.0,-1.2452538537272655,0.0635445423579091,0.28738818272721545,0.0,,
2025-07-10 14:15:00+00:00,sell,0.5637418048549213,111164.91852586939,32,111231.9,,12.533662361264778,0.0,2.144497041020595,-0.29184766644208965,0.0,0.0,62655.77814396262,1.0
2025-07-10 14:25:00+00:00,buy,0.38826902199232183,110987.33878381528,32,110804.1,43101.56407221907,8.61858909662449,0.0,-1.0849815540442886,-0.027288989011706177,0.31910229230819437,0.0,,
2025-07-10 14:37:00+00:00,sell,0.5633689983720551,111164.91852586939,32,111164.0,,12.52537376080603,0.0,1.5570527897654738,0.08202572200488789,0.004940448346587046,0.0,62614.34343026934,1.0
2025-07-10 14:43:00+00:00,buy,0.39038762227289375,110987.33878381528,32,111050.0,43336.74890686782,8.665616658041955,0.0,0.713813589714297,0.3944893187346338,0.20995047276001805,0.0,,
2025-07-10 14:50:00+00:00,sell,0.5639098509428485,111164.91852586939,32,111199.9,,12.537398527199382,0.0,1.7247991552804798,0.606204492771971,0.0,0.0,62674.45523746971,1.0
2025-07-10 15:03:00+00:00,sell,0.5630424523535918,111342.78239551079,31,111249.5,,12.538142650368147,0.0,1.865261966855484,0.8817352266718609,0.0,0.0,62678.175109190364,1.0
2025-07-10 15:08:00+00:00,buy,0.5413248233485302,111164.91852586939,31,111153.5,60188.36514954671,12.035265976714,0.0,1.210661158830691,0.9042326241054456,0.023805368252011898,0.0,,
2025-07-10 15:13:00+00:00,buy,0.39162213335569795,110987.33878381528,32,110983.7,43473.79140966734,8.693019677997869,0.0,0.11736276596886942,0.884667721248433,0.30000000000000004,0.0,,
2025-07-10 15:17:00+00:00,sell,0.5648028790695394,111164.91852586939,32,111236.5,,12.557253206988362,0.0,1.7292855671201928,0.8509231627693318,0.0,0.0,62773.70878173482,1.0
2025-07-10 15:22:00+00:00,sell,0.5638019158964952,111342.78239551079,31,111298.0,,12.555054807167108,0.0,2.0279944754744657,0.8485500349227838,0.0,0.0,62762.71898102837,1.0
2025-07-10 15:23:00+00:00,buy,0.49284099288263644,111164.91852586939,31,111122.5,54797.58614577086,10.957325764001373,0.0,0.9466634935033493,0.8429247616313361,0.07952259893360933,0.0,,
2025-07-10 15:27:00+00:00,sell,0.5046403341235166,111342.78239551079,31,111354.9,,11.237611782062514,0.0,2.3173133556707346,0.8852340619296143,0.0,0.0,56176.82129853051,1.0
2025-07-10 15:41:00+00:00,buy,0.4372992891318509,111164.91852586939,31,111088.1,48622.06231573236,9.722467969552563,0.0,0.591410174199459,0.9199772391506973,0.14138715127901946,0.0,,
2025-07-10 15:54:00+00:00,sell,0.4372992891318509,111342.78239551079,31,111369.9,,9.738023918303846,0.0,2.001264653105279,0.9054495253584462,0.0,0.0,48680.381567600925,1.0
2025-07-10 16:19:00+00:00,buy,0.5627686632516529,111680.9,28,111726.2,62863.08090590226,12.570102160748304,0.0,2.8906529515973904,0.9526008634383951,0.0,0.0,,
