timestamp,direction,size,price,level,market_price,cost,commission,slippage,mr_z,trend_score,proceeds,matched_trades
2025-07-25 09:21:00+00:00,sell,0.6427655805879618,115513.12546422616,8,115518.8,,14.849572230908683,0.0,0.623188272888445,-0.5764642959883018,74233.01158231251,2.0
2025-07-25 09:24:00+00:00,sell,0.603379296652672,115697.94646496893,7,115684.8,,13.961949112438292,0.0,1.4007915273500717,-0.6180849775785682,69795.78361307902,1.0
2025-07-25 09:25:00+00:00,buy,0.4804721187566949,115513.12546422616,7,115552.0,55511.93630323187,11.100167227200934,0.0,0.7862400755096569,-0.6324201809684197,,
2025-07-25 09:27:00+00:00,sell,0.4804721187566949,115697.94646496893,7,115699.9,,11.117927494764457,0.0,1.4772422308070274,-0.633453416381237,55578.519546327516,1.0
2025-07-25 09:47:00+00:00,buy,0.643535068865432,115513.12546422616,7,115500.1,74351.61449991216,14.867349430096414,0.0,0.4351534944687561,0.3740872658688635,,
2025-07-25 09:55:00+00:00,sell,0.643535068865432,115697.94646496893,7,115870.5,,14.891137189184569,0.0,1.983219289221945,0.540915320065573,74440.79480873366,2.0
2025-07-25 10:01:00+00:00,buy,0.6409361728154711,116017.1,4,116097.9,74374.42796636082,14.871911211029959,0.0,2.70938821903698,0.831484816945054,,
2025-07-25 10:02:00+00:00,buy,0.6367899455074835,116097.9,3,116296.7,73944.76140961616,14.785995082906652,0.0,3.399822833073178,0.8728032280108639,,
2025-07-25 10:03:00+00:00,sell,0.6408974980724419,116296.7,4,116224.0,,14.90685281281627,0.0,3.0472020671601983,0.9011182404371539,74519.35721126854,0.0
2025-07-25 10:09:00+00:00,sell,0.6368286202505126,116102.1,5,116095.6,,14.787428030237407,0.0,2.301783072373011,0.9739800851335314,73922.3527231568,0.0
2025-07-25 10:10:00+00:00,buy,0.6415959156812014,116068.47608039979,4,115994.0,74483.95400456424,14.893812038505148,0.0,1.9209939978335733,0.9784703032611128,,
2025-07-25 10:20:00+00:00,sell,0.6410204832474931,116254.18564212843,4,116222.0,,14.90426285197219,0.0,2.322858553564242,0.996253542359214,74506.40999700897,1.0
2025-07-25 10:27:00+00:00,buy,0.6420731801346259,116068.47608039979,4,116163.9,74539.36044143212,14.90489111006441,0.0,1.9348911653587768,0.9975423712647297,,
2025-07-25 10:33:00+00:00,sell,0.6417526123286742,116254.18564212843,4,116294.8,,14.921285465995714,0.0,2.1602048998194103,0.9976210165778107,74591.50604451257,2.0
2025-07-25 10:45:00+00:00,buy,0.6405026690843321,116399.9,2,116464.0,74569.35752047558,14.910889326229869,0.0,2.2304497079130616,0.998955218391749,,
2025-07-25 10:46:00+00:00,sell,0.640247525714929,116464.1,3,116347.5,,14.913170371923215,0.0,1.9140304035154987,0.9990604144988356,74550.93868924415,0.0
2025-07-25 10:58:00+00:00,buy,0.6415855563000544,116254.18564212843,3,116292.5,74601.92376868826,14.917401273482954,0.0,1.5293852060988762,0.9995836696173207,,
2025-07-25 11:04:00+00:00,sell,0.6412344948178742,116440.19233915584,3,116470.7,,14.933093582218941,0.0,1.8345032449699363,0.9993762340539221,74650.53481751248,1.0
2025-07-25 11:08:00+00:00,buy,0.6400170784770041,116514.7,1,116616.1,74586.3121732033,14.914279578724917,0.0,2.0785602571744595,0.9993252162261118,,
2025-07-25 11:22:00+00:00,sell,0.6403128926094457,116626.4966468985,2,116621.5,,14.935489884576278,0.0,1.8088896874734541,0.999097846521729,74662.51393299681,0.0
2025-07-25 12:05:00+00:00,buy,0.641265760968476,116440.19233915584,2,116451.9,74684.04236939401,14.933821709536895,0.0,0.9070822980846925,0.9953828468610678,,
2025-07-25 12:24:00+00:00,buy,0.6375497039892524,116254.18564212843,3,116250.9,74132.64520797931,14.823564328730116,0.0,0.39646773334719093,0.9564358233275272,,
2025-07-25 12:32:00+00:00,buy,0.6334603281533028,116068.47608039979,4,116100.0,73539.47990113305,14.704954989228765,0.0,0.07318837405542186,0.8199454169457062,,
2025-07-25 12:36:00+00:00,sell,0.641369339446821,116254.18564212843,4,116188.0,,14.912374050644003,0.0,0.2238517992050429,0.6299190281758811,74546.95787916936,2.0
2025-07-25 12:38:00+00:00,buy,0.6337163037827364,116068.47608039979,4,116060.0,73569.19654449538,14.710897129473182,0.0,-0.041432207877900314,0.48660018541929584,,
2025-07-25 12:42:00+00:00,sell,0.6427123210538417,116254.18564212843,4,116272.6,,14.943599497255313,0.0,0.35880325976917393,0.24271757199607824,74703.05388677931,2.0
2025-07-25 12:45:00+00:00,sell,0.6428266706965893,116440.19233915584,3,116462.1,,14.97017223533001,0.0,0.7285859474021615,0.1978873720549931,74835.8910044147,2.0
2025-07-25 12:48:00+00:00,buy,0.6395550712478282,116254.18564212843,3,116382.0,74365.82417200593,14.870190796241939,0.0,0.541986784772848,0.11971846642621325,,
2025-07-25 12:49:00+00:00,sell,0.6433573953170926,116440.19233915584,3,116469.9,,14.982531770708116,0.0,0.7213549247512233,0.09634941775202968,74897.67632176986,2.0
2025-07-25 12:52:00+00:00,buy,0.6345586051875111,116254.18564212843,3,116243.5,73784.84790705665,14.7540187776558,0.0,0.21976796014613598,-0.01970546894652677,,
2025-07-25 12:55:00+00:00,buy,0.5838541541724607,116068.47608039979,4,116046.1,67780.61534039391,13.553412385601662,0.0,-0.23616058755824845,-0.20214984198290947,,
2025-07-25 13:31:00+00:00,sell,0.6425168935454162,115971.2,6,115904.1,,14.902691032946835,0.0,-1.243076716602482,-0.8947384287752181,74498.55247370123,1.0
2025-07-25 13:33:00+00:00,sell,0.6431647434206376,116440.19233915584,3,116462.0,,14.978045285932572,0.0,0.6782052353847544,-0.8698144108405733,74875.24838437693,2.0
2025-07-25 13:37:00+00:00,sell,0.5492189549799711,116517.9,4,116136.8,,12.798767854892155,0.0,-0.49785370865706613,-0.7993940601621798,63981.04050660588,1.0
2025-07-25 13:38:00+00:00,buy,0.44014338858338026,116068.47608039979,4,116028.0,51096.98972421013,10.217354473947237,0.0,-0.8904375423196377,-0.7944534857665252,,
2025-07-25 13:40:00+00:00,buy,0.4388302580385428,115883.06317931289,5,115822.1,50863.16511617808,10.170598903454927,0.0,-1.6369808252456177,-0.7933024775688792,,
2025-07-25 13:53:00+00:00,sell,0.6454245679343465,116068.47608039979,5,116054.0,,14.982689204998016,0.0,-0.939662791463453,-0.9460577245500885,74898.46333578507,1.0
2025-07-25 16:01:00+00:00,buy,0.4772775358684169,115697.94646496893,6,115685.9,55231.074799995156,11.044006158767278,0.0,-0.28608251488267405,-0.6516260239609577,,
2025-07-25 16:08:00+00:00,buy,0.6269270170108108,115872.0,5,115858.8,72657.81597253968,14.528657463015334,0.0,0.16572507664629135,-0.05904818418017582,,
2025-07-25 16:11:00+00:00,sell,0.6465646940747936,115883.06317931289,6,115879.9,,14.985179458596482,0.0,0.23766537753345582,0.17034761153967773,74910.91211352381,1.0
2025-07-25 16:19:00+00:00,buy,0.6425227190231243,115697.94646496893,6,115696.0,74353.42685989333,14.867711829612743,0.0,-0.16571413310918745,0.5303996450677777,,
2025-07-25 16:23:00+00:00,buy,0.6378000070786626,115513.12546422616,7,115466.7,73689.00709320964,14.734854447752378,0.0,-0.7336122564095712,0.5568485760712868,,
2025-07-25 16:26:00+00:00,sell,0.6482006641849513,115697.94646496893,7,115780.0,,14.999097148685559,0.0,0.10985796260234176,0.5593782120840554,74980.48664627911,2.0
2025-07-25 16:31:00+00:00,sell,0.6469665956571927,115883.06317931289,6,115803.7,,14.99449417588949,0.0,0.20341869330271628,0.6305278333849885,74957.47638527156,1.0
2025-07-25 16:33:00+00:00,buy,0.6434462982905852,115697.94646496893,6,115660.1,74460.3044557811,14.889083074541311,0.0,-0.17888717655162792,0.6417975625408701,,
2025-07-25 16:42:00+00:00,sell,0.6474635840015903,115883.06317931289,6,115805.7,,15.00601268223213,0.0,0.26360549133025374,0.77662409565332,75015.05739847841,1.0
2025-07-25 16:50:00+00:00,sell,0.6471391781884471,116068.47608039979,5,115949.6,,15.022491644851073,0.0,0.7501017853932304,0.897390973589219,75097.43573261051,0.0
