timestamp,direction,size,price,level,market_price,cost,commission,slippage,mr_z,trend_score,breakout_risk_down,breakout_risk_up,range_pos,funding_rate,vol_score,proceeds,matched_trades
2025-11-20 21:10:00+00:00,buy,0.002373275057723506,86824.3,0,86811.9,206.09915718342185,0.0412115891188606,0.0,0.10221099485003787,-0.7896787233711141,0.0,0.0,0.4865642857142853,0.0,0.5078474031588164,,
2025-11-20 21:15:00+00:00,sell,0.002373275057723506,87000.0,0,86971.7,,0.041294986004389,0.0,0.6666854463262336,-0.517804221170667,0.0,0.0,0.4979785714285712,0.0,0.4214291762581842,206.4336350359406,0.0
2025-11-20 23:37:00+00:00,buy,0.003469060211425295,86826.34730538922,0,86802.6,301.2660679058677,0.06024116534810393,0.0,-0.8134722267052373,0.8067925031897225,0.0,0.0,0.48590000000000044,0.0,0.7687215064486175,,
2025-11-20 23:41:00+00:00,sell,0.0034621601148057814,87000.0,0,87045.0,,0.0602415859976206,0.0,-0.38512689226802826,0.3666167702587806,0.0,0.0,0.5032142857142857,0.0,0.7883335289113438,301.14768840210536,1.0
2025-11-21 05:15:00+00:00,buy,0.005936013925603124,86212.7,3,86193.1,511.86213972139717,0.1023519575527689,0.0,-0.03680624098349306,-0.7991036864004996,0.0,0.0,0.44236428571428615,0.0,0.4686350464363497,,
2025-11-21 05:35:00+00:00,buy,0.010490632982333208,86135.19573709038,4,86061.2,903.7934478843149,0.1807225450678494,0.0,-0.1633145358617685,0.7718616454935737,0.0,0.0,0.4329428571428569,0.0,0.334546561289989,,
2025-11-21 05:37:00+00:00,buy,0.01226318470899643,85963.269198693,5,85938.2,1054.3942850624303,0.21083668967455116,0.0,-0.4069726712763631,0.8245750975950118,0.0,0.0,0.4241571428571426,0.0,0.3681639772654629,,
2025-11-21 05:44:00+00:00,sell,0.01223904390536855,86135.19573709038,5,86052.1,,0.21084248848475265,0.0,-0.09877892379306606,0.892617787869307,0.0,0.0,0.43229285714285753,0.0,0.4249725464020385,1054.0015999352784,1.0
2025-11-21 05:45:00+00:00,buy,0.012263454954103303,85963.269198693,5,85969.9,1054.4175208615327,0.21084133590512552,0.0,-0.27740027734564027,0.8880096098670895,0.0,0.0,0.4264214285714282,0.0,0.4292592202797004,,
2025-11-21 05:48:00+00:00,sell,0.012239302825659378,86135.19573709038,5,86067.1,,0.2108469489147388,0.0,-0.02000389202179179,0.9055103069685856,0.0,0.0,0.43336428571428615,0.0,0.42998047655036703,1054.0238976247792,1.0
2025-11-21 06:07:00+00:00,buy,0.01226365949814395,85963.269198693,5,85969.0,1054.4351076526166,0.21084485256001131,0.0,-0.110995773988032,0.8783489888373538,0.0,0.0,0.4263571428571429,0.0,0.36333516961979556,,
2025-11-21 06:18:00+00:00,buy,0.014042850887474019,85791.68582703892,6,85777.9,1205.0008034244165,0.24095197029082516,0.0,-0.6956911861511426,0.5728538101346891,0.0,0.0,0.41270714285714244,0.0,0.3582872154065194,,
2025-11-21 06:29:00+00:00,buy,0.012623719509843912,85620.44493716459,7,85634.0,1081.06465089104,0.2161696962389602,0.0,-1.2104992801900076,-0.5062052563309923,0.0,0.0,0.4024285714285714,0.0,0.35296217903398247,,
2025-11-21 06:35:00+00:00,sell,0.015798287155498632,85791.68582703892,7,85762.9,,0.2710723376499766,0.0,-0.6416811817012458,-0.794882485104543,0.0,0.0,0.4116357142857139,0.0,0.324083653224745,1355.090615912233,1.0
2025-11-21 11:30:00+00:00,buy,0.037106760200427295,82926.61455861089,23,82913.1,3077.7534282597694,0.6154276001319275,0.0,-0.46577128028655174,-0.45438425152649364,0.0,0.0,0.20807857142857183,0.0,0.41917861403226475,,
2025-11-21 11:33:00+00:00,buy,0.04097450306927727,83089.3,22,82962.1,3405.223686429674,0.68090855557482,0.0,-0.38954411936019706,-0.1424022113315033,0.0,0.0,0.21157857142857184,0.0,0.4278666358590443,,
2025-11-21 11:35:00+00:00,buy,0.0468164083696959,82761.09237386317,24,82781.4,3875.352013116443,0.7749154195393807,0.0,-0.6132919155206288,-0.02272242758435278,0.0,0.0,0.19867142857142817,0.0,0.45146075503818367,,
2025-11-21 11:40:00+00:00,buy,0.046942117070878406,82595.90057271773,25,82512.8,3878.001879546,0.7754452868518297,0.0,-0.9270433214157562,-0.11178969761583887,0.0,0.0,0.1794857142857145,0.0,0.4186783584090639,,
